row_index,material_id,split,source_file,formula,elements,space_group_number,space_group_symbol,crystal_system,energy,energy_per_atom,relative_energy,hdbscan_cluster,hdbscan_probability,hdbscan_is_noise,pca1,pca2
3718,C-149227-3674-4,train,huggingface,C,C,8,Cm,monoclinic,-154.09861444444445,-154.09861444444445,0.4583705555555468,-1,0.0,True,4.910885266651439,-2.087667498837395
3719,C-148219-4273-52,train,huggingface,C,C,12,C2/m,monoclinic,-154.3694875,-154.3694875,0.1874975000000063,1,1.0,False,-0.999396728160347,2.486848624909495
3720,C-13911-8164-39,train,huggingface,C,C,227,Fd-3m,cubic,-154.54731099999998,-154.54731099999998,0.0096740000000181,1,1.0,False,-1.2565692143290637,2.2186756050872987
3721,C-141049-5998-23,train,huggingface,C,C,6,Pm,monoclinic,-154.151923,-154.151923,0.4050619999999867,1,1.0,False,0.1347418846953945,2.1404423725213895
3722,C-141043-2496-2,train,huggingface,C,C,51,Pmma,orthorhombic,-154.147549,-154.147549,0.4094359999999994,1,1.0,False,-1.9846838356324321,2.334934821141992
3723,C-40140-2962-48,train,huggingface,C,C,12,C2/m,monoclinic,-154.16146866666665,-154.16146866666665,0.3955163333333473,2,1.0,False,0.17510322709349202,-0.13026873739939487
3724,C-130526-2423-50,train,huggingface,C,C,5,C2,monoclinic,-154.44583533333335,-154.44583533333335,0.1111496666666482,0,0.8577291175301777,False,-1.9305209459405066,-3.214895870450468
3725,C-40100-7984-34,train,huggingface,C,C,12,C2/m,monoclinic,-154.16685,-154.16685,0.3901349999999866,2,0.8938805040592431,False,2.4148739402808834,0.22217795594723933
3726,C-73615-2489-50,train,huggingface,C,C,12,C2/m,monoclinic,-154.4501525,-154.4501525,0.1068324999999958,0,0.8500220574271959,False,0.40714577978110233,-3.099811819403186
3727,C-92134-5968-1,train,huggingface,C,C,51,Pmma,orthorhombic,-154.16246133333334,-154.16246133333334,0.3945236666666574,1,1.0,False,-2.1074948161448273,2.4064013315110864
3728,C-193960-2739-2,train,huggingface,C,C,166,R-3m,trigonal,-154.42510766666666,-154.42510766666666,0.1318773333333354,0,0.7889576312976434,False,-3.073872471955806,-3.097251078793715
3729,C-80144-1745-26,train,huggingface,C,C,166,R-3m,trigonal,-154.5322125,-154.5322125,0.0247724999999832,1,0.8045103448146737,False,-0.17186042961068787,2.150003152671308
3730,C-134193-3339-3,train,huggingface,C,C,1,P1,triclinic,-154.19481833333333,-154.19481833333333,0.3621666666666669,1,0.9451652965957084,False,-1.2227479208889536,2.2505768939526236
3731,C-141047-6434-19,train,huggingface,C,C,2,P-1,triclinic,-154.1932121428571,-154.1932121428571,0.3637728571428908,2,0.896783029152274,False,2.7408864554063816,0.7136189442126866
3732,C-157724-4895-30,train,huggingface,C,C,51,Pmma,orthorhombic,-154.16382466666667,-154.16382466666667,0.3931603333333271,1,1.0,False,-2.0940645835102756,2.411945864867356
3733,C-96678-2884-12,train,huggingface,C,C,12,C2/m,monoclinic,-154.15710116666665,-154.15710116666665,0.3998838333333481,2,1.0,False,0.04657641420566469,-0.06088750983862062
3734,C-189692-2339-27,train,huggingface,C,C,2,P-1,triclinic,-154.18449700000002,-154.18449700000002,0.3724879999999757,0,1.0,False,-1.0668561092925637,-3.0396138426282495
3735,C-41273-2006-17,train,huggingface,C,C,1,P1,triclinic,-154.45442933333334,-154.45442933333334,0.1025556666666602,0,1.0,False,-1.9273053731105791,-3.24208403297247
3736,C-177244-4718-18,train,huggingface,C,C,12,C2/m,monoclinic,-154.43712,-154.43712,0.1198650000000043,0,1.0,False,-1.3303252393896694,-3.0585967393800475
3737,C-126147-4024-23,train,huggingface,C,C,2,P-1,triclinic,-154.13131333333334,-154.13131333333334,0.4256716666666591,0,1.0,False,-2.538759109026766,-3.0354450137443827
3738,C-170331-6356-39,train,huggingface,C,C,12,C2/m,monoclinic,-154.15844483333333,-154.15844483333333,0.3985401666666632,2,1.0,False,0.1936026962805501,-0.19385726780780638
3739,C-170329-7952-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.3112525,-154.3112525,0.2457325000000025,1,1.0,False,-2.0081354393697923,2.3216157611614885
3740,C-113048-91-55,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.24256875,-154.24256875,0.3144162499999936,1,1.0,False,-1.0656421472225543,2.247312338179243
3741,C-73623-520-43,train,huggingface,C,C,1,P1,triclinic,-154.08362,-154.08362,0.4733650000000011,1,1.0,False,-2.0655543703341337,2.046588122284863
3742,C-102871-6259-49,train,huggingface,C,C,10,P2/m,monoclinic,-154.2479725,-154.2479725,0.3090124999999943,2,0.9473159244930303,False,2.8347708732726793,0.6135453212737882
3743,C-145333-1039-21,train,huggingface,C,C,139,I4/mmm,tetragonal,-154.332855,-154.332855,0.2241300000000023,1,0.9015079077808718,False,-1.1562082459036163,2.0224267544725043
3744,C-72754-2980-49,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.195149,-154.195149,0.3618360000000109,1,1.0,False,-2.188305035568895,2.4393514098913935
3745,C-53852-3564-37,train,huggingface,C,C,227,Fd-3m,cubic,-154.5444575,-154.5444575,0.0125275000000044,1,1.0,False,-2.8462909791172826,2.319530064917573
3746,C-76028-1827-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.28653,-154.28653,0.2704549999999983,2,1.0,False,0.8160451552052791,-0.012835258660024957
3747,C-72716-3406-39,train,huggingface,C,C,2,P-1,triclinic,-154.12330516666665,-154.12330516666665,0.4336798333333433,0,1.0,False,-2.4142487352315607,-2.980667642692597
3748,C-53812-2634-19,train,huggingface,C,C,1,P1,triclinic,-154.14749714285716,-154.14749714285716,0.4094878571428353,2,1.0,False,3.383807617754971,0.0744411280410371
3749,C-13913-1160-46,train,huggingface,C,C,15,C2/c,monoclinic,-154.20414833333334,-154.20414833333334,0.3528366666666613,1,1.0,False,-2.012103014309669,2.5990637523361304
3750,C-47650-9988-30,train,huggingface,C,C,2,P-1,triclinic,-154.45680375,-154.45680375,0.1001812499999914,0,0.8446842376685842,False,-0.9219794553454052,-3.1897257360703097
3751,C-189715-4459-23,train,huggingface,C,C,1,P1,triclinic,-154.10281714285716,-154.10281714285716,0.4541678571428349,1,0.9213451346373236,False,0.024500631334281667,1.355266700823219
3752,C-142771-2182-7,train,huggingface,C,C,12,C2/m,monoclinic,-154.36713375,-154.36713375,0.1898512500000038,1,1.0,False,-1.072521619957814,2.436803638846985
3753,C-13651-5621-14,train,huggingface,C,C,8,Cm,monoclinic,-154.152605,-154.152605,0.4043800000000033,2,0.8986270063640047,False,3.3955141423026234,-0.7585879383566525
3754,C-130528-4330-42,train,huggingface,C,C,2,P-1,triclinic,-154.2865064285714,-154.2865064285714,0.2704785714285833,0,0.6445194210701805,False,0.8999982068822451,-3.4254285561689497
3755,C-72738-5062-48,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.29309633333335,-154.29309633333335,0.2638886666666451,1,1.0,False,-2.3168319386148344,2.161517072779537
3756,C-157674-4910-14,train,huggingface,C,C,2,P-1,triclinic,-154.09944316666667,-154.09944316666667,0.4575418333333232,0,0.7888051538126205,False,-2.2312227156719624,-2.9466065052148775
3757,C-130528-4330-22,train,huggingface,C,C,1,P1,triclinic,-154.17537928571429,-154.17537928571429,0.3816057142857119,-1,0.0,True,1.0481523456164694,2.385428481540263
3758,C-107725-3127-35,train,huggingface,C,C,2,P-1,triclinic,-154.07055875,-154.07055875,0.4864262499999938,2,1.0,False,0.3907664053303332,0.19922961996801272
3759,C-50249-759-60,train,huggingface,C,C,1,P1,triclinic,-154.0928195,-154.0928195,0.4641655000000071,2,0.90006463375204,False,5.616939932472507,-0.09615617740730927
3760,C-189732-2937-5,train,huggingface,C,C,1,P1,triclinic,-154.11947600000002,-154.11947600000002,0.4375089999999773,1,0.8749570508851096,False,-0.40080237443808314,2.3595869652934205
3761,C-40138-885-42,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.28610866666665,-154.28610866666665,0.2708763333333479,1,1.0,False,-2.2285568299181446,2.226264532926836
3762,C-40130-2113-33,train,huggingface,C,C,166,R-3m,trigonal,-154.52669933333334,-154.52669933333334,0.0302856666666571,1,1.0,False,-2.4948585411674347,2.3148322022651873
3763,C-157707-3900-15,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.3137015,-154.3137015,0.2432834999999897,2,0.8712812650085769,False,-0.04156086335058756,-1.0325685077968314
3764,C-177248-5809-26,train,huggingface,C,C,10,P2/m,monoclinic,-154.23692166666666,-154.23692166666666,0.3200633333333371,1,0.9836497365736632,False,1.4277034921861083,2.484465225031739
3765,C-152597-8815-40,train,huggingface,C,C,2,P-1,triclinic,-154.153535,-154.153535,0.4034499999999923,1,0.971024298584506,False,-1.1760781019417406,2.1575781667430975
3766,C-72734-9855-47,train,huggingface,C,C,229,Im-3m,cubic,-154.0832655,-154.0832655,0.4737194999999872,1,0.839266702457976,False,-3.5534299223488954,1.3849600589310116
3767,C-113078-2193-42,train,huggingface,C,C,1,P1,triclinic,-154.09368333333333,-154.09368333333333,0.4633016666666663,2,0.8721985628330757,False,1.3003265872307592,0.1816129857676171
3768,C-72736-7953-5,train,huggingface,C,C,2,P-1,triclinic,-154.12775683333334,-154.12775683333334,0.4292281666666611,0,0.8933751680097965,False,-2.683957040828477,-2.95135835433914
3769,C-130526-2423-53,train,huggingface,C,C,12,C2/m,monoclinic,-154.45775316666666,-154.45775316666666,0.0992318333333344,0,1.0,False,-2.275480891316395,-2.8813907576242714
3770,C-91046-2845-30,train,huggingface,C,C,2,P-1,triclinic,-154.26171666666667,-154.26171666666667,0.2952683333333255,-1,0.0,True,3.2424819066973596,2.1350626821897323
3771,C-73626-2668-17,train,huggingface,C,C,12,C2/m,monoclinic,-154.23031666666665,-154.23031666666665,0.3266683333333446,1,0.9762340139347311,False,1.7123114300852744,2.6842062014098147
3772,C-90837-7402-53,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.28975,-154.28975,0.2672349999999994,1,1.0,False,0.398773149700822,2.103636854278121
3773,C-106839-3195-54,train,huggingface,C,C,8,Cm,monoclinic,-154.08096,-154.08096,0.4760249999999928,-1,0.0,True,3.767256351897875,-1.2519330643752393
3774,C-184050-397-26,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.31065633333333,-154.31065633333333,0.2463286666666704,2,0.8712812650085769,False,-0.040175258501432276,-1.0446179472852977
3775,C-176683-1873-4,train,huggingface,C,C,6,Pm,monoclinic,-154.097918,-154.097918,0.4590670000000045,2,1.0,False,2.4278078360224327,0.05526588938904598
3776,C-176635-5996-26,train,huggingface,C,C,10,P2/m,monoclinic,-154.24908499999998,-154.24908499999998,0.3079000000000178,2,1.0,False,1.2041596480706913,0.20002359957783938
3777,C-13651-5621-31,train,huggingface,C,C,74,Imma,orthorhombic,-154.1273225,-154.1273225,0.4296625000000063,1,1.0,False,-0.5729894432763128,1.7935859823467952
3778,C-92160-9421-13,train,huggingface,C,C,1,P1,triclinic,-154.08657,-154.08657,0.4704150000000027,1,0.9193916295985237,False,0.6177813003478939,2.163737410310522
3779,C-142763-5042-28,train,huggingface,C,C,71,Immm,orthorhombic,-154.44430583333337,-154.44430583333337,0.1126791666666235,1,1.0,False,-0.0654454187465329,2.1396747396197746
3780,C-106055-8751-56,train,huggingface,C,C,1,P1,triclinic,-154.12984500000002,-154.12984500000002,0.4271399999999801,2,0.8605848281460345,False,3.7758210803716326,0.9091617968294314
3781,C-40106-2927-47,train,huggingface,C,C,2,P-1,triclinic,-154.20651142857145,-154.20651142857145,0.3504735714285516,0,0.7239988221407716,False,-0.0008877023624860869,-3.5482203571983995
3782,C-177228-7508-32,train,huggingface,C,C,2,P-1,triclinic,-154.119825,-154.119825,0.4371600000000057,-1,0.0,True,0.8304125549782274,-0.0594399819292968
3783,C-130230-8331-71,train,huggingface,C,C,1,P1,triclinic,-154.0770572222222,-154.0770572222222,0.4799277777777888,-1,0.0,True,4.951876411890474,-0.4095740004830299
3784,C-53842-5928-17,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.098661,-154.098661,0.4583240000000046,0,0.7969180962827233,False,-2.1009615681775426,-2.712414043083055
3785,C-136245-2409-36,train,huggingface,C,C,227,Fd-3m,cubic,-154.54528566666667,-154.54528566666667,0.0116993333333255,1,1.0,False,-2.8198236525198315,2.40310285186211
3786,C-96711-312-13,train,huggingface,C,C,1,P1,triclinic,-154.15983285714285,-154.15983285714285,0.397152142857152,2,0.7897275405194668,False,3.4225275360649206,0.5416024959639234
3787,C-41310-6976-6,train,huggingface,C,C,51,Pmma,orthorhombic,-154.1585475,-154.1585475,0.3984375,1,1.0,False,-1.9885468550317769,2.347454031989374
3788,C-192690-3641-36,train,huggingface,C,C,6,Pm,monoclinic,-154.10115249999998,-154.10115249999998,0.4558325000000138,2,0.7729324829667172,False,6.132901604632955,-1.5825850974352567
3789,C-177252-751-53,train,huggingface,C,C,139,I4/mmm,tetragonal,-154.33209125,-154.33209125,0.2248937500000067,1,1.0,False,-2.341037710515484,2.134534794409826
3790,C-9603-8567-42,train,huggingface,C,C,2,P-1,triclinic,-154.1592775,-154.1592775,0.3977074999999956,2,0.8993299398379205,False,1.3439978246354158,-0.1589965149246538
3791,C-80164-8806-19,train,huggingface,C,C,227,Fd-3m,cubic,-154.5419225,-154.5419225,0.015062499999999,1,1.0,False,-2.0103747156250824,2.3982746620091486
3792,C-107740-6840-18,train,huggingface,C,C,6,Pm,monoclinic,-154.10049,-154.10049,0.4564949999999896,2,1.0,False,2.8222330235624646,-1.092185321822661
3793,C-96694-8817-43,train,huggingface,C,C,2,P-1,triclinic,-154.13122883333332,-154.13122883333332,0.4257561666666731,0,1.0,False,-2.783049001179211,-3.040034252788376
3794,C-34619-2266-30,train,huggingface,C,C,227,Fd-3m,cubic,-154.54301875,-154.54301875,0.0139662500000099,1,1.0,False,-1.9750824783821705,2.394451859421645
3795,C-57156-2568-15,train,huggingface,C,C,1,P1,triclinic,-154.08355,-154.08355,0.4734349999999949,2,0.8201432774442501,False,1.425465646309566,0.555865841792479
3796,C-152567-8657-6,train,huggingface,C,C,12,C2/m,monoclinic,-154.44911766666667,-154.44911766666667,0.1078673333333313,0,1.0,False,-3.057139127905544,-3.0584304304653815
3797,C-170384-6522-17,train,huggingface,C,C,12,C2/m,monoclinic,-154.31014666666667,-154.31014666666667,0.2468383333333292,1,1.0,False,-2.054645137463291,2.297384524326819
3798,C-57142-7457-48,train,huggingface,C,C,12,C2/m,monoclinic,-154.43548,-154.43548,0.1215049999999848,0,0.6737264598504958,False,-1.8747747770276708,-3.2537828900298407
3799,C-113062-5806-47,train,huggingface,C,C,8,Cm,monoclinic,-154.24357416666666,-154.24357416666666,0.3134108333333358,2,1.0,False,1.8319732501489236,0.7208432926579582
3800,C-56471-7021-59,train,huggingface,C,C,8,Cm,monoclinic,-154.24626,-154.24626,0.3107249999999908,2,1.0,False,1.8066239660381662,0.7681649628019601
3801,C-136233-1177-19,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.249317,-154.249317,0.3076680000000067,-1,0.0,True,1.234541488828838,0.4340204171295854
3802,C-102905-3681-11,train,huggingface,C,C,12,C2/m,monoclinic,-154.218855,-154.218855,0.3381300000000067,2,1.0,False,0.03854933065779521,0.09359805916005358
3803,C-41278-5784-47,train,huggingface,C,C,12,C2/m,monoclinic,-154.180059,-154.180059,0.3769259999999974,2,1.0,False,1.751612673461097,0.2956337750925946
3804,C-90813-2847-36,train,huggingface,C,C,12,C2/m,monoclinic,-154.36688375,-154.36688375,0.1901012499999979,1,0.905431107807584,False,-0.4453756339544291,2.203004481223244
3805,C-126153-9712-43,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.29130566666666,-154.29130566666666,0.2656793333333382,1,1.0,False,-2.282957911731819,2.1688747173649556
3806,C-106835-1204-49,train,huggingface,C,C,2,P-1,triclinic,-154.08004,-154.08004,0.4769450000000006,1,1.0,False,-0.8687433555362413,2.563908683851419
3807,C-136204-3885-40,train,huggingface,C,C,15,C2/c,monoclinic,-154.20212633333333,-154.20212633333333,0.3548586666666722,1,1.0,False,-2.0891852240677973,2.5993480621277287
3808,C-145340-6787-41,train,huggingface,C,C,2,P-1,triclinic,-154.22605333333334,-154.22605333333334,0.3309316666666575,1,0.9210677082063102,False,0.1906183779154792,2.3858953999961607
3809,C-73631-2702-56,train,huggingface,C,C,1,P1,triclinic,-154.08916125,-154.08916125,0.467823750000008,2,0.8567619109185831,False,3.1841059810454113,-0.36369025367471813
3810,C-113094-8253-1,train,huggingface,C,C,12,C2/m,monoclinic,-154.28442125,-154.28442125,0.2725637499999891,2,1.0,False,0.8435329737531685,0.031144977315353633
3811,C-126177-4900-7,train,huggingface,C,C,12,C2/m,monoclinic,-154.41379,-154.41379,0.1431949999999915,0,0.8489043864744032,False,-0.08598741780489265,-3.464269855460307
3812,C-92122-3410-10,train,huggingface,C,C,12,C2/m,monoclinic,-154.370365,-154.370365,0.1866200000000049,1,0.7901073843858689,False,0.3824215196113092,2.207186118956836
3813,C-56468-3855-16,train,huggingface,C,C,8,Cm,monoclinic,-154.13479666666666,-154.13479666666666,0.422188333333338,2,1.0,False,2.936546227305364,-0.3843697116199819
3814,C-72730-1850-27,train,huggingface,C,C,1,P1,triclinic,-154.1058042857143,-154.1058042857143,0.451180714285698,1,0.8849932774793541,False,0.3341219346429698,1.9316315995088185
3815,C-53844-8150-48,train,huggingface,C,C,227,Fd-3m,cubic,-154.54884483333333,-154.54884483333333,0.0081401666666636,1,1.0,False,-2.8358884771769937,2.306381122323744
3816,C-107748-2637-35,train,huggingface,C,C,12,C2/m,monoclinic,-154.4092475,-154.4092475,0.1477375000000051,0,0.7006003656169281,False,-0.8097528936926113,-3.281068706352521
3817,C-192659-5111-65,train,huggingface,C,C,8,Cm,monoclinic,-154.1729605,-154.1729605,0.3840245000000095,-1,0.0,True,4.594391996385731,-0.6185863258665035
3818,C-189746-9542-39,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.19702850000002,-154.19702850000002,0.3599564999999813,1,1.0,False,-2.3059911478859463,2.394247410487564
3819,C-136255-5449-29,train,huggingface,C,C,1,P1,triclinic,-154.18911785714286,-154.18911785714286,0.3678671428571363,1,0.9131351567598677,False,0.017777516570645482,1.5621308874755504
3820,C-145305-3527-13,train,huggingface,C,C,166,R-3m,trigonal,-154.53635416666663,-154.53635416666663,0.0206308333333709,1,1.0,False,-0.26473780675842157,2.1527678455632673
3821,C-57113-4466-37,train,huggingface,C,C,5,C2,monoclinic,-154.19856625,-154.19856625,0.3584187499999984,2,1.0,False,-0.4580169361970435,0.31642065014395243
3822,C-152597-8815-41,train,huggingface,C,C,11,P2_1/m,monoclinic,-154.37491071428573,-154.37491071428573,0.1820742857142647,1,1.0,False,1.2378299832276332,1.9017893840809954
3823,C-106844-7188-53,train,huggingface,C,C,12,C2/m,monoclinic,-154.36516,-154.36516,0.1918249999999943,1,1.0,False,-1.076370528895461,2.4521408530538107
3824,C-34613-7933-12,train,huggingface,C,C,12,C2/m,monoclinic,-154.23363875,-154.23363875,0.3233462499999859,2,1.0,False,0.9066972753301459,-1.428911299341086
3825,C-41310-6976-9,train,huggingface,C,C,166,R-3m,trigonal,-154.45739983333334,-154.45739983333334,0.0995851666666567,0,1.0,False,-2.3188931634269685,-2.8969112079441155
3826,C-170902-8935-34,train,huggingface,C,C,5,C2,monoclinic,-154.19615875,-154.19615875,0.3608262500000023,2,1.0,False,-0.47817573632640636,0.2756839568158727
3827,C-76008-2415-50,train,huggingface,C,C,6,Pm,monoclinic,-154.15653,-154.15653,0.4004549999999938,-1,0.0,True,4.237147955358825,-1.5503292244514688
3828,C-53801-6753-45,train,huggingface,C,C,166,R-3m,trigonal,-154.44123466666667,-154.44123466666667,0.1157503333333238,0,1.0,False,-2.2691452288061233,-2.745157193793996
3829,C-192709-1246-3,train,huggingface,C,C,2,P-1,triclinic,-154.17923277777777,-154.17923277777777,0.3777522222222274,2,0.8547200257975329,False,5.238860937992676,0.4762864582127691
3830,C-141045-9787-32,train,huggingface,C,C,12,C2/m,monoclinic,-154.15889866666666,-154.15889866666666,0.3980863333333388,2,0.7738843206119296,False,0.7184209086740316,0.03193350083795517
3831,C-57148-8436-15,train,huggingface,C,C,227,Fd-3m,cubic,-154.549615,-154.549615,0.0073700000000087,1,1.0,False,-1.4841442771560736,2.369527537365657
3832,C-72699-8017-34,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.31235666666666,-154.31235666666666,0.2446283333333383,2,0.8505276096927952,False,0.03800333432507257,-1.1234949175089348
3833,C-80188-9960-32,train,huggingface,C,C,12,C2/m,monoclinic,-154.44248875,-154.44248875,0.1144962500000019,0,0.9600194244282144,False,-1.0353739213578648,-2.9824616617540918
3834,C-57162-5454-38,train,huggingface,C,C,14,P2_1/c,monoclinic,-154.1900125,-154.1900125,0.3669725000000028,-1,0.0,True,-2.723086873764698,1.798627125066514
3835,C-73669-4812-29,train,huggingface,C,C,166,R-3m,trigonal,-154.53432083333334,-154.53432083333334,0.022664166666658,-1,0.0,True,0.5202553119525223,1.6717126579943382
3836,C-113052-6214-39,train,huggingface,C,C,15,C2/c,monoclinic,-154.45541875,-154.45541875,0.1015662499999905,0,1.0,False,-1.3222537223487707,-3.0463424386119202
3837,C-53806-1811-41,train,huggingface,C,C,178,P6_122,hexagonal,-154.40998483333334,-154.40998483333334,0.1470001666666576,1,0.9238101030589092,False,-3.4272298369572898,2.0994407113751152
3838,C-53822-9555-38,train,huggingface,C,C,51,Pmma,orthorhombic,-154.16692883333334,-154.16692883333334,0.3900561666666533,1,1.0,False,-2.1044781150758487,2.4045165500904426
3839,C-170344-2342-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.129091,-154.129091,0.4278940000000091,0,0.8930345239153434,False,-2.158254665793686,-2.824785756705035
3840,C-152591-5216-21,train,huggingface,C,C,11,P2_1/m,monoclinic,-154.195776,-154.195776,0.3612090000000023,2,1.0,False,2.000803100105507,0.2002890021778122
3841,C-72748-2386-14,train,huggingface,C,C,12,C2/m,monoclinic,-154.13494333333333,-154.13494333333333,0.4220416666666722,2,1.0,False,0.18486261360619238,-0.13058685607871096
3842,C-170924-4524-53,train,huggingface,C,C,12,C2/m,monoclinic,-154.414205,-154.414205,0.1427799999999877,0,1.0,False,-2.1481165539071174,-3.015082889357774
3843,C-53832-8784-11,train,huggingface,C,C,2,P-1,triclinic,-154.39187216666667,-154.39187216666667,0.1651128333333247,0,1.0,False,-2.3913063280877886,-2.9041444105646415
3844,C-92107-2920-33,train,huggingface,C,C,2,P-1,triclinic,-154.1171585,-154.1171585,0.4398265000000094,0,1.0,False,-3.1198807734415164,-3.1411797932486336
3845,C-76026-3583-32,train,huggingface,C,C,12,C2/m,monoclinic,-154.42607125,-154.42607125,0.1309137499999906,0,1.0,False,-1.375815950538665,-2.953938558366529
3846,C-177236-5768-59,train,huggingface,C,C,8,Cm,monoclinic,-154.1933,-154.1933,0.3636850000000038,2,1.0,False,2.7115849434117263,0.09718441068939639
3847,C-134223-2022-41,train,huggingface,C,C,15,C2/c,monoclinic,-154.105455,-154.105455,0.4515299999999911,-1,0.0,True,0.7676496153516643,0.3374843421794054
3848,C-134197-4068-2,train,huggingface,C,C,227,Fd-3m,cubic,-154.546955,-154.546955,0.0100300000000004,1,0.8793106777745382,False,-1.8331221295909708,2.1200918432164406
3849,C-40093-9787-7,train,huggingface,C,C,1,P1,triclinic,-154.240767,-154.240767,0.3162179999999921,1,1.0,False,-1.2119278799017867,1.7930055575541515
3850,C-73617-587-16,train,huggingface,C,C,12,C2/m,monoclinic,-154.44670125,-154.44670125,0.1102837500000077,0,0.5642951642037151,False,-3.624142357704605,-3.2931226056794105
3851,C-9624-7158-17,train,huggingface,C,C,12,C2/m,monoclinic,-154.0998025,-154.0998025,0.4571824999999876,2,0.80166750387228,False,0.4105117933885806,0.6418756536116543
3852,C-76032-8953-17,train,huggingface,C,C,227,Fd-3m,cubic,-154.542815,-154.542815,0.0141700000000071,1,1.0,False,-1.9737032066530726,2.3956431443323734
3853,C-157697-2818-14,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.31773033333334,-154.31773033333334,0.2392546666666533,2,0.8542778625957628,False,0.04884604895790638,-1.1033065477946324
3854,C-127236-582-5,train,huggingface,C,C,6,Pm,monoclinic,-154.13075333333333,-154.13075333333333,0.4262316666666663,-1,0.0,True,5.3527633802466354,0.38705469065651343
3855,C-189713-5516-48,train,huggingface,C,C,12,C2/m,monoclinic,-154.308778,-154.308778,0.2482070000000078,1,1.0,False,-2.0516825267193144,2.2869879117672616
3856,C-170890-7665-30,train,huggingface,C,C,12,C2/m,monoclinic,-154.455255,-154.455255,0.1017300000000034,0,0.9890397025442378,False,-1.1901056416954248,-3.164274091674776
3857,C-107738-4561-44,train,huggingface,C,C,12,C2/m,monoclinic,-154.43037625,-154.43037625,0.1266087500000026,0,1.0,False,-2.0545328505385037,-3.0680320857834946
3858,C-184076-5045-39,train,huggingface,C,C,12,C2/m,monoclinic,-154.30975666666666,-154.30975666666666,0.2472283333333393,1,1.0,False,-2.0659525848040268,2.2806271824746513
3859,C-53818-5632-46,train,huggingface,C,C,12,C2/m,monoclinic,-154.30920383333333,-154.30920383333333,0.2477811666666696,1,1.0,False,-2.0051732192618967,2.1964989756579145
3860,C-126181-8319-39,train,huggingface,C,C,1,P1,triclinic,-154.113406,-154.113406,0.4435789999999997,2,0.9238869851945817,False,1.1512372604007908,1.0980063808606924
3861,C-96682-5217-22,train,huggingface,C,C,12,C2/m,monoclinic,-154.15418333333335,-154.15418333333335,0.4028016666666474,2,1.0,False,0.3065008365042531,-0.16540008882659474
3862,C-41268-3496-15,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.30787483333333,-154.30787483333333,0.2491101666666679,2,0.8712812650085769,False,-0.05157591242703238,-1.0751670350210318
3863,C-107752-5318-12,train,huggingface,C,C,5,C2,monoclinic,-154.06903916666667,-154.06903916666667,0.4879458333333275,1,1.0,False,-0.6008255345711315,1.824668981533383
3864,C-57148-8436-45,train,huggingface,C,C,12,C2/m,monoclinic,-154.2019975,-154.2019975,0.3549874999999929,2,1.0,False,1.3482434703756117,-0.6416546407295808
3865,C-92132-9617-41,train,huggingface,C,C,12,C2/m,monoclinic,-154.15452,-154.15452,0.4024650000000065,2,1.0,False,0.3128948242594577,-0.21765552355078877
3866,C-176635-5996-45,train,huggingface,C,C,227,Fd-3m,cubic,-154.54769000000002,-154.54769000000002,0.0092949999999802,1,1.0,False,-2.835643832536489,2.42827263729045
3867,C-172939-8068-50,train,huggingface,C,C,12,C2/m,monoclinic,-154.31128816666669,-154.31128816666669,0.2456968333333122,1,1.0,False,-2.00853102539364,2.1990987226899525
3868,C-142789-7601-38,train,huggingface,C,C,12,C2/m,monoclinic,-154.44290375,-154.44290375,0.1140812499999981,0,1.0,False,-1.2435870448823825,-3.2809507274166734
3869,C-13644-8695-28,train,huggingface,C,C,5,C2,monoclinic,-154.20013625,-154.20013625,0.3568487499999833,2,1.0,False,-0.476073242338303,0.34424908828585454
3870,C-113062-5806-4,train,huggingface,C,C,25,Pmm2,orthorhombic,-154.10807125,-154.10807125,0.4489137500000026,2,0.8750649419064602,False,0.2780282734595701,0.5352419032372263
3871,C-170374-5689-6,train,huggingface,C,C,2,P-1,triclinic,-154.13745899999998,-154.13745899999998,0.4195260000000189,2,1.0,False,1.2368140317632719,-0.08867642991506454
3872,C-152587-3980-37,train,huggingface,C,C,12,C2/m,monoclinic,-154.198986,-154.198986,0.3579990000000066,2,1.0,False,-0.8549819635617418,0.24434099585227453
3873,C-13683-6794-18,train,huggingface,C,C,194,P6_3/mmc,hexagonal,-154.52465125,-154.52465125,0.0323337499999922,1,1.0,False,-1.7547776925570056,2.514197659812455
