row_index,material_id,split,source_file,formula,elements,space_group_number,space_group_symbol,crystal_system,energy,energy_per_atom,relative_energy,hdbscan_cluster,hdbscan_probability,hdbscan_is_noise,pca1,pca2,num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,b_over_a,c_over_a,angle_deviation,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,std_coordination,min_coordination,max_coordination,kmeans_cluster,kmeans_label
3912,C-13915-4927-32,train,huggingface,C,C,166,R-3m,trigonal,-154.433775,-154.433775,0.1232100000000002,0,0.8569557623777487,False,-3.0834020025352578,-2.79605474928744,6,3.04792,4.20927,4.21092,60.00756,77.03703,63.41839000000002,41.84399262554213,6.973998770923688,1.381030342003727,1.3815716947951389,69.53701999999998,1.4036106453157868,0.0011106603749235,1.402024750207891,1.4045515903643944,0.0,3.0,3.0,0,Trung gian
3913,C-157713-6979-20,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.26488233333333,-154.26488233333333,0.2921026666666648,2,0.9336010412825484,False,0.2504590683932358,-1.1434275322939216,6,2.42305,4.17904,5.74944,46.76996,89.59561,89.6394,42.4177534495179,7.069625574919651,1.7247023379624853,2.372811126472834,43.995030000000014,1.4475112032342723,0.052890531770858,1.3803419711991916,1.5042136115486349,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
3914,C-102868-8745-46,train,huggingface,C,C,1,P1,triclinic,-154.1082425,-154.1082425,0.4487425000000087,2,1.0,False,1.3360291086704754,0.6629141836932156,8,2.52922,4.815179999999999,4.20531,88.73977,107.13872,101.3409,47.9498105602094,5.993726320026175,1.9038201500857967,1.662690473742893,29.73985000000002,1.4906240564900006,0.0787704687505021,1.37254994526327,1.6493347456046945,0.5,3.0,4.0,1,Phuc tap (High Energy)
3915,C-142789-7601-31,train,huggingface,C,C,12,C2/m,monoclinic,-154.2060125,-154.2060125,0.3509724999999832,2,1.0,False,1.168141480912968,-0.6294508863963648,8,2.453720000000001,3.35415,7.4355,83.10297,80.49608000000002,68.55408,56.05749791926007,7.007187239907508,1.366965260909965,3.030296855386922,37.84686999999998,1.4692974077189898,0.0587270893177478,1.4047485159468047,1.5842176677042092,0.5,3.0,4.0,1,Phuc tap (High Energy)
3916,C-134183-9440-51,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.18462,-154.18462,0.372365000000002,2,0.9720081059869168,False,0.1501800626730167,0.09486304409817,8,3.5924900000000006,3.5910100000000003,4.07488,76.44179,76.45929,86.98118,49.683075258033824,6.210384407254228,0.999588029472594,1.1342773396724832,30.11774000000001,1.488106287603274,0.0852434112138728,1.3329745495280438,1.608653031711424,0.5,3.0,4.0,1,Phuc tap (High Energy)
3917,C-56522-2971-22,train,huggingface,C,C,12,C2/m,monoclinic,-154.44882875,-154.44882875,0.1081562500000075,0,0.927180575724866,False,-0.8696311317471631,-3.042197585386293,8,2.4310399999999994,5.74281,5.62789,50.02154,78.26244,91.59284,57.6184052904104,7.202300661301299,2.36228527708306,2.315013327629328,53.30886,1.4020429987784768,0.0019428012316368,1.400405597268504,1.404942764071059,0.0,3.0,3.0,0,Trung gian
3918,C-102864-296-6,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.40851,-154.40851,0.1484749999999906,1,1.0,False,-1.3937626869684931,2.2624363891661714,8,2.4764,4.18426,5.3967,112.82809000000002,117.33342000000002,89.97902,44.69327648287345,5.586659560359181,1.6896543369407204,2.179252140203521,50.18249000000003,1.5258581656302133,0.0173613016998428,1.5084756201620757,1.5486744921511622,0.0,4.0,4.0,2,Ben vung (Low Energy)
3919,C-184031-5230-34,train,huggingface,C,C,12,C2/m,monoclinic,-154.16019133333333,-154.16019133333333,0.3967936666666674,2,0.824391963067817,False,-0.5756690088235766,-0.2518602421712708,6,3.3854200000000003,3.39953,5.29108,86.18535,93.79405,137.45227,41.07238126646291,6.845396877743819,1.004167872819325,1.5629020919117862,55.06097,1.4876975275773732,0.0591328855149373,1.4016059803701049,1.5915777255347,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
3921,C-170384-6522-29,train,huggingface,C,C,166,R-3m,trigonal,-154.52652816666668,-154.52652816666668,0.0304568333333179,1,1.0,False,-2.4831283873827963,2.3055866021643725,6,2.47807,2.47797,6.31108,78.66733,89.99917,59.96170000000002,32.67306544290421,5.445510907150702,0.9999596460148424,2.546772286497153,41.371799999999965,1.5236663725763318,0.0088329951887469,1.517563878602039,1.5433737849528837,0.0,4.0,4.0,2,Ben vung (Low Energy)
3922,C-96688-5216-19,train,huggingface,C,C,227,Fd-3m,cubic,-154.54321883333333,-154.54321883333333,0.0137661666666701,1,0.9249046492750876,False,-2.556176416464083,2.3831149539609093,6,2.48747,4.30529,4.30557,131.81527,73.17446,106.80863,32.593856545474054,5.432309424245676,1.7307907231041983,1.7309032872758263,75.44944,1.5223888084468673,0.0002392467323268,1.5221202724791834,1.522666934617815,0.0,4.0,4.0,2,Ben vung (Low Energy)
3923,C-34621-7921-4,train,huggingface,C,C,1,P1,triclinic,-154.096315625,-154.096315625,0.460669375000009,2,1.0,False,4.530669984972022,-0.4481658830549244,16,2.41975,5.42988,8.17975,99.90793,89.41407,89.95391999999998,105.86454027565182,6.616533767228239,2.243983882632503,3.380411199504081,10.539940000000016,1.4676532778311544,0.0646713373235292,1.3845869517353475,1.6529368950776788,0.4841229182759271,3.0,4.0,1,Phuc tap (High Energy)
3924,C-172933-8739-41,train,huggingface,C,C,12,C2/m,monoclinic,-154.45246133333333,-154.45246133333333,0.1045236666666653,0,1.0,False,-3.071969744050614,-3.0671536070560808,6,3.06211,2.43057,5.92001,78.48104,95.06019999999998,89.35988000000002,42.98628519145007,7.164380865241678,0.7937565926762917,1.9333106909941185,17.21927999999997,1.4021883723066777,0.0019019170706329,1.4000258306126905,1.404654785447956,0.0,3.0,3.0,0,Trung gian
3925,C-73623-520-6,train,huggingface,C,C,227,Fd-3m,cubic,-154.54072,-154.54072,0.0162650000000041,1,1.0,False,-1.9943625883463645,2.40103073085578,8,2.4876100000000005,4.30345,4.30422,99.59683,90.00759,73.20424,43.43863426000376,5.42982928250047,1.729953650290841,1.7302631843415963,26.40017999999999,1.5221580967684507,0.0013077896288233,1.5210640756224796,1.524400866393323,0.0,4.0,4.0,2,Ben vung (Low Energy)
3926,C-96674-5773-1,train,huggingface,C,C,44,Imm2,orthorhombic,-154.394931,-154.394931,0.1620539999999835,1,1.0,False,-0.6993819468570212,2.0789699467863128,10,2.47674,4.25667,5.94539,111.00128,102.03319000000002,89.98357000000001,57.040307049599136,5.704030704959914,1.7186583977325032,2.400490160452853,33.0509,1.5255526624556963,0.0170934682445414,1.500379705335097,1.5491852497726455,0.0,4.0,4.0,2,Ben vung (Low Energy)
3927,C-126136-4977-26,train,huggingface,C,C,12,C2/m,monoclinic,-154.30766583333337,-154.30766583333337,0.2493191666666234,1,1.0,False,-1.928876106193825,2.2072991713413024,6,2.48005,3.6897,4.83114,111.42867,104.66923,109.7624,34.963619975134016,5.827269995855669,1.4877522630592126,1.9480010483659609,55.86029999999998,1.526698386604518,0.0241750897149133,1.492540848484197,1.574287171282584,0.0,4.0,4.0,2,Ben vung (Low Energy)
3928,C-152605-7685-31,train,huggingface,C,C,74,Imma,orthorhombic,-154.06855249999998,-154.06855249999998,0.488432500000016,2,0.9157941682791586,False,0.1843315551809537,-0.2141124013200792,6,2.60817,4.64658,4.53346,61.76946000000001,54.12978,74.91086000000001,39.214809237734265,6.535801539622377,1.7815479819183566,1.7381765759133798,79.18989999999997,1.4659984585807986,0.0677729306613461,1.3753671540396084,1.568826905897292,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
3929,C-113032-4206-57,train,huggingface,C,C,2,P-1,triclinic,-154.08463875,-154.08463875,0.4723462499999868,2,0.7767475187461436,False,-0.5175179097306625,-0.8702861544887134,8,4.27488,3.69711,4.20531,111.47605,119.58439,83.39209,53.60841158443378,6.701051448054223,0.8648453289916912,0.98372585897148,57.66835000000002,1.4810450358460778,0.0626530223835548,1.3310627188951012,1.5544945299924635,0.5,3.0,4.0,1,Phuc tap (High Energy)
3930,C-170896-9077-32,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.15021,-154.15021,0.4067750000000103,2,0.9830048786260686,False,1.1047394861021895,-0.3913277835166263,8,2.48416,3.5597700000000003,6.77668,82.48444,111.50707,110.52324000000002,52.21502936230234,6.526878670287792,1.4329874082184724,2.727956331315213,49.54587000000002,1.5033335670247103,0.0555525210176845,1.322038393160755,1.5741739248896551,0.4330127018922193,3.0,4.0,1,Phuc tap (High Energy)
3931,C-134181-6850-45,train,huggingface,C,C,74,Imma,orthorhombic,-154.12109,-154.12109,0.4358949999999879,1,0.8790812731264148,False,-0.7353188297782228,1.6165713379618156,8,2.5074,3.4179100000000004,6.83153,105.2906,111.53217,68.47474,50.09592946648666,6.261991183310832,1.3631291377522534,2.724547339873973,58.34803000000001,1.5228042902025305,0.0402018167609682,1.46655180677653,1.5807503928663065,0.0,4.0,4.0,2,Ben vung (Low Energy)
3933,C-145315-3954-36,train,huggingface,C,C,1,P1,triclinic,-154.115494375,-154.115494375,0.4414906250000001,2,0.9917804212824716,False,4.030422682820776,0.1223761567691655,16,2.49938,5.778209999999999,7.37205,106.20477,77.65899,79.11038,96.30460181459154,6.019037613411971,2.311857340620473,2.949551488769215,39.43539999999999,1.5014591010886575,0.0595449850744425,1.3662252938474044,1.618434938434945,0.4841229182759271,3.0,4.0,1,Phuc tap (High Energy)
3934,C-90856-6520-17,train,huggingface,C,C,2,P-1,triclinic,-154.12436625,-154.12436625,0.4326187499999889,2,1.0,False,0.3195383981615128,-0.0278658548273496,8,3.43957,3.4932,4.62131,68.18874,89.83658,85.18131,51.344267863972576,6.418033482996572,1.0155920652872308,1.343572016269476,26.79337000000001,1.4891290870628546,0.0888450037386805,1.3634243794963423,1.597304299961746,0.5,3.0,4.0,1,Phuc tap (High Energy)
3935,C-34621-7921-17,train,huggingface,C,C,5,C2,monoclinic,-154.1162275,-154.1162275,0.4407574999999895,2,0.7956631011787368,False,1.809233036073115,-0.0895345669077758,12,3.28172,5.614159999999999,4.6406,110.4497,90.02581,106.93236,76.13799527987322,6.344832939989435,1.7107370525212386,1.4140755457503993,37.40787000000002,1.5012880619266529,0.0660314425486107,1.3430394582952594,1.5915836408702235,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
3936,C-41292-3626-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.4481555,-154.4481555,0.1088294999999845,0,1.0,False,-2.1609866743777486,-3.0924060300559404,6,2.43024,3.2125900000000005,6.58267,59.13354,100.99481,90.25561,43.037715852686674,7.172952642114446,1.3219229376522486,2.708650174468365,42.11688,1.4017512004107733,0.0015389544909503,1.399640868279522,1.4039796312322237,0.0,3.0,3.0,0,Trung gian
3937,C-9603-8567-13,train,huggingface,C,C,1,P1,triclinic,-154.14973833333332,-154.14973833333332,0.4072466666666798,1,1.0,False,-0.4130106595764853,2.2184938958260285,12,3.64795,4.781859999999999,4.44072,84.87038000000001,101.34284,112.02887,70.39560859707248,5.866300716422707,1.3108348524513764,1.2173193163283489,38.50133,1.534073946683484,0.0492734609297793,1.4655463522610783,1.6483596302790382,0.0,4.0,4.0,2,Ben vung (Low Energy)
3938,C-13653-5752-53,train,huggingface,C,C,1,P1,triclinic,-154.1144575,-154.1144575,0.4425275000000113,2,1.0,False,3.991711850643787,-0.0090298749710547,16,2.53087,6.038029999999999,6.48176,82.5935,84.06946,78.2684,95.8687756630332,5.991798478939574,2.38575272534741,2.561079786792684,25.068639999999988,1.501370242193901,0.0632525699776466,1.3325534983481184,1.6004046974428554,0.4841229182759271,3.0,4.0,1,Phuc tap (High Energy)
3939,C-56491-7685-42,train,huggingface,C,C,1,P1,triclinic,-154.44664,-154.44664,0.1103449999999952,0,0.8307528310642645,False,0.4284208045695573,-3.4347124773290973,12,2.43066,4.20524,8.69915,103.47368,96.45211,90.10859,85.88716299695015,7.157263583079179,1.7300815416388964,3.578925065620037,20.034379999999985,1.4025574217604575,0.0022588524054468,1.3991177835611568,1.4061474903285178,0.0,3.0,3.0,0,Trung gian
3940,C-34633-9015-26,train,huggingface,C,C,12,C2/m,monoclinic,-154.23269916666666,-154.23269916666666,0.3242858333333345,2,0.8449613229735415,False,2.7148345601298165,-1.0788283593050367,12,2.4269300000000005,6.5337,6.32503,89.43073000000001,101.39009,56.79821,81.4118733560612,6.784322779671766,2.692166646751245,2.606185592497517,45.16114999999999,1.4374742316750002,0.0510950285813976,1.3898749901774068,1.5307649728457575,0.3726779962499649,3.0,4.0,1,Phuc tap (High Energy)
3941,C-177260-5773-21,train,huggingface,C,C,74,Imma,orthorhombic,-154.2441425,-154.2441425,0.3128424999999879,1,1.0,False,-1.1871634873573342,2.202227178135975,8,2.4814200000000004,3.667110000000001,5.57391,109.30346,102.85839,89.99594,46.5195876705488,5.8149484588186,1.4778272118383828,2.24625819087458,32.16590999999997,1.526192952161708,0.0284165066577948,1.4919064788080751,1.581604512912232,0.0,4.0,4.0,2,Ben vung (Low Energy)
3942,C-13917-4320-7,train,huggingface,C,C,12,C2/m,monoclinic,-154.4565476666667,-154.4565476666667,0.1004373333333035,0,1.0,False,-2.337056790984237,-2.89556972495518,6,2.43202,3.79706,4.87031,94.87994,74.59013000000002,89.14443,43.16797086951488,7.194661811585813,1.5612782789615216,2.002578103798488,21.14537999999999,1.4026661101170712,0.0018675682791355,1.400348356910846,1.404921713133054,0.0,3.0,3.0,0,Trung gian
3943,C-90837-7402-49,train,huggingface,C,C,1,P1,triclinic,-154.08430125,-154.08430125,0.4726837499999874,1,1.0,False,-1.6306755292860802,2.131749429253688,8,3.31965,3.9184100000000006,3.78579,91.93500000000002,84.03922,74.23819000000002,47.03782789976484,5.879728487470604,1.1803684123326257,1.1404184176042655,23.65759,1.5356993710647333,0.0459971411282704,1.445039324432445,1.5983806174021022,0.0,4.0,4.0,2,Ben vung (Low Energy)
3944,C-148258-4740-18,train,huggingface,C,C,2,P-1,triclinic,-154.199335,-154.199335,0.3576500000000067,0,0.7076481540094076,False,-0.9064542985884536,-3.495715820928285,12,4.496859999999999,4.17359,6.03014,82.05578000000001,98.09878,128.40286000000003,87.61799990617502,7.301499992181252,0.92811206041549,1.3409668079504369,54.445860000000025,1.4098678350330405,0.0395279988226627,1.3387830873051094,1.468129807036351,0.0,3.0,3.0,0,Trung gian
3945,C-90815-4602-58,train,huggingface,C,C,12,C2/m,monoclinic,-154.4679175,-154.4679175,0.0890674999999987,0,1.0,False,-1.190459898782226,-3.1936842742868823,8,2.43167,4.241569999999999,6.61622,74.54098,65.40275,93.99546999999998,58.51911461338854,7.314889326673567,1.744303297733656,2.7208543922489485,44.05173999999998,1.4025757837349495,0.0029459541720853,1.3993828179010903,1.4066309109830422,0.0,3.0,3.0,0,Trung gian
3946,C-130503-1906-46,train,huggingface,C,C,12,C2/m,monoclinic,-154.30846549999998,-154.30846549999998,0.2485195000000146,1,1.0,False,-2.003705132356359,2.188873566673444,6,2.48124,3.68897,4.83866,57.40325,104.80067,109.66305,34.983246700032346,5.830541116672058,1.486744530960326,1.9500975318792213,67.06047000000001,1.5269331474465744,0.0240360506914934,1.4916404576719813,1.5722274319571992,0.0,4.0,4.0,2,Ben vung (Low Energy)
3947,C-193928-6141-12,train,huggingface,C,C,166,R-3m,trigonal,-154.45143333333334,-154.45143333333334,0.1055516666666562,0,1.0,False,-2.3594868900455337,-2.846307379397002,6,2.43136,3.95722,4.6456,83.72255,74.68333,89.87522,42.834566145217984,7.13909435753633,1.627574690708081,1.9107001842590157,21.718900000000005,1.4023019130255454,0.0029279579149911,1.3987328230655474,1.4067922682035776,0.0,3.0,3.0,0,Trung gian
3948,C-141055-6281-20,train,huggingface,C,C,12,C2/m,monoclinic,-154.3089725,-154.3089725,0.2480124999999873,1,1.0,False,-1.818772234191501,2.3028054639951883,6,2.48045,4.83534,3.68732,57.48062,109.61272,104.77063,34.972601997993564,5.828766999665594,1.949380152794856,1.4865528432340906,66.90272999999999,1.5268404587638995,0.0243252923738507,1.4917910884610397,1.5734702948030324,0.0,4.0,4.0,2,Ben vung (Low Energy)
3949,C-92160-9421-34,train,huggingface,C,C,12,C2/m,monoclinic,-154.24345016666666,-154.24345016666666,0.3135348333333354,2,0.8425956116988105,False,1.348546055828176,-1.0195731912858652,6,2.45269,6.024109999999999,4.04374,131.04358,89.99182000000002,101.69943,43.40441787440419,7.234069645734031,2.4561236846075127,1.6486959216207513,52.75118999999998,1.4527364235090232,0.0692998368418312,1.3166385036136758,1.5883587542108644,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
3950,C-184048-1268-45,train,huggingface,C,C,8,Cm,monoclinic,-154.259855,-154.259855,0.2971300000000099,2,1.0,False,0.5572399687704882,0.1756145054063133,10,3.48495,3.4538100000000003,5.85359,83.09438,63.00473,91.88156,62.01884258707006,6.201884258707006,0.99106443420996,1.6796768963686708,35.78244999999999,1.495307737393552,0.0652166289664144,1.3873330361941152,1.602623573970551,0.4898979485566356,3.0,4.0,1,Phuc tap (High Energy)
3951,C-148270-9360-10,train,huggingface,C,C,12,C2/m,monoclinic,-154.45692625,-154.45692625,0.1000587499999881,0,1.0,False,-1.288595509554222,-3.081818101026472,8,2.43215,4.20423,6.24652,65.2761,84.00702000000001,89.84442,57.641285386384965,7.205160673298121,1.7286063770737825,2.5683119873363074,30.87245999999999,1.4028123421037832,0.0030454103085225,1.399406040070383,1.406797951392572,0.0,3.0,3.0,0,Trung gian
3953,C-28213-8691-22,train,huggingface,C,C,12,C2/m,monoclinic,-154.435889,-154.435889,0.1210959999999943,0,0.7270817099188223,False,-1.9408470659343444,-3.078221767608451,6,2.43238,4.24942,5.998,122.78587,81.32851,122.44855,43.121102600120366,7.186850433353395,1.7470214357953937,2.4658975982371176,73.90591000000002,1.4016882534884203,0.0013238687430239,1.400208525684438,1.4040201073070306,0.0,3.0,3.0,0,Trung gian
3954,C-189740-9333-36,train,huggingface,C,C,12,C2/m,monoclinic,-154.31024233333332,-154.31024233333332,0.2467426666666767,1,1.0,False,-2.0937585015231925,2.2996083361987587,6,2.4814700000000003,3.68938,4.21813,75.10351,89.92816,70.33867,34.98917288775022,5.831528814625037,1.4867719537209796,1.6998512978194376,34.62966,1.5270282878358572,0.023684268691238,1.491714137404632,1.5711667658912651,0.0,4.0,4.0,2,Ben vung (Low Energy)
3955,C-136243-305-3,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.44566433333333,-154.44566433333333,0.1113206666666712,0,1.0,False,-2.327216045881805,-2.955505098611864,6,2.43049,3.50864,5.21754,87.38895999999998,102.8802,90.54697,43.32911456698108,7.221519094496846,1.443593678640933,2.146702928216121,16.03821000000002,1.4023467635177698,0.0038439014788935,1.3965333620834288,1.4057734688347825,0.0,3.0,3.0,0,Trung gian
3956,C-193928-6141-7,train,huggingface,C,C,12,C2/m,monoclinic,-154.16210900000002,-154.16210900000002,0.3948759999999822,2,1.0,False,0.1468410377828029,-0.0643694947906204,6,2.46278,3.39593,5.30003,85.45313,89.99742999999998,68.70325,41.14974939206017,6.858291565343362,1.3789010792681442,2.152051746400409,25.84619000000002,1.4881197238214292,0.0595126487144321,1.401438678907657,1.5944408765253122,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
3957,C-80186-3462-52,train,huggingface,C,C,12,C2/m,monoclinic,-154.32805625,-154.32805625,0.2289287499999943,1,0.8098451307634185,False,-1.262572819148041,2.7152864422091643,8,3.39988,5.23009,3.39894,63.2594,93.86324,63.25179,45.35540823601048,5.66942602950131,1.5383160582138191,0.9997235196536348,57.352050000000006,1.5318273454997378,0.0550436068588152,1.480517894313467,1.6530382718968823,0.0,4.0,4.0,2,Ben vung (Low Energy)
3958,C-113090-9522-35,train,huggingface,C,C,12,C2/m,monoclinic,-154.2647925,-154.2647925,0.2921924999999987,2,1.0,False,1.4319139071994955,-0.5832853697759115,8,2.46576,3.2011699999999994,7.40032,88.12013,80.43637,67.3566,53.130091674890416,6.641261459361302,1.2982488157809355,3.001232885601194,34.0869,1.475145666898129,0.0724789571563638,1.3488441178169484,1.5778475803329888,0.5,3.0,4.0,1,Phuc tap (High Energy)
3960,C-141047-6434-35,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.29122833333335,-154.29122833333335,0.2657566666666469,1,1.0,False,-2.311734976881212,2.1698971431333,6,2.47535,3.72265,4.24749,64.0358,90.00742000000001,89.95058,35.189523630282594,5.864920605047099,1.5038883390227642,1.7159149211222655,26.021040000000013,1.5263449411498395,0.0142169680357916,1.49796086049204,1.540491476302808,0.0,4.0,4.0,2,Ben vung (Low Energy)
3962,C-170898-6159-57,train,huggingface,C,C,2,P-1,triclinic,-154.1034,-154.1034,0.4535850000000039,0,0.5158933517892895,False,1.2400050723959486,-3.282324968568043,16,4.1657,5.807510000000001,5.94249,74.68641000000001,101.1279,121.70095,117.71315209691286,7.357072006057054,1.3941258371942291,1.4265285546246729,58.14244000000001,1.4152873807329025,0.0590529650310483,1.325709334933872,1.5340423209403096,0.0,3.0,3.0,0,Trung gian
3963,C-34631-1494-20,train,huggingface,C,C,1,P1,triclinic,-154.07880583333335,-154.07880583333335,0.4781791666666493,2,1.0,False,1.811351673654432,0.8720735048760059,12,2.44533,4.76121,6.03528,88.57482,94.84798999999998,84.09521,69.60430997735665,5.800359164779721,1.9470623596815155,2.468084062273804,12.177959999999985,1.5217719686488034,0.0465038379332254,1.4288217402283174,1.5875103351313942,0.3726779962499649,3.0,4.0,1,Phuc tap (High Energy)
3964,C-13927-8536-5,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.31304450000002,-154.31304450000002,0.2439404999999794,2,0.8309508288403613,False,0.5966711279428811,-1.103910810375537,6,2.42644,5.844220000000001,4.22834,133.69742000000002,90.01993,89.98697000000001,43.35141099431118,7.22523516571853,2.4085573927234964,1.7426105735151087,43.73038000000001,1.448987703087088,0.053223635364506,1.3837114398649588,1.4998240967478884,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
3965,C-40114-7976-14,train,huggingface,C,C,2,P-1,triclinic,-154.0952926666667,-154.0952926666667,0.4616923333333034,0,1.0,False,-2.237850894150203,-2.8175098215273104,6,2.80223,4.022590000000001,4.86571,64.88923,72.19087,61.40563,43.240573209266906,7.206762201544483,1.435496015673232,1.7363706762114457,71.51427,1.4100998675861198,0.0223446197492363,1.381419204040432,1.4470780997278383,0.0,3.0,3.0,0,Trung gian
3968,C-184046-597-2,train,huggingface,C,C,51,Pmma,orthorhombic,-154.15785916666667,-154.15785916666667,0.3991258333333292,1,1.0,False,-1.8763926110846991,2.363114520547522,6,2.48227,4.58131,3.741,90.01977,90.00358,122.85997,35.73593987878858,5.955989979798097,1.8456130880202395,1.5070882700109174,32.88332,1.526556937005098,0.0230496803212195,1.5085977519095253,1.5764238316011698,0.0,4.0,4.0,2,Ben vung (Low Energy)
3969,C-193920-1389-14,train,huggingface,C,C,227,Fd-3m,cubic,-154.545257,-154.545257,0.011728000000005,1,1.0,False,-2.8052282459201026,2.4267380639145424,6,2.48752,3.51771,4.30421,114.1199,73.20399,90.02176,32.6087145557185,5.434785759286417,1.4141434038721297,1.730321766257156,40.93767,1.5226211461803816,0.0005856010402198,1.5219282589190657,1.5237434869003468,0.0,4.0,4.0,2,Ben vung (Low Energy)
3970,C-113030-1519-25,train,huggingface,C,C,194,P6_3/mmc,hexagonal,-154.51877,-154.51877,0.0382150000000081,1,1.0,False,-1.6894061942365652,2.387791298847173,8,2.47343,4.28161,4.80252,116.48457,104.90662000000002,90.01639,43.59982574924022,5.449978218655027,1.7310415091593454,1.9416437902022696,41.40758000000002,1.524142930483872,0.0093036154643735,1.517335756373868,1.5402131365552842,0.0,4.0,4.0,2,Ben vung (Low Energy)
3971,C-172947-5402-47,train,huggingface,C,C,12,C2/m,monoclinic,-154.13077033333334,-154.13077033333334,0.4262146666666524,0,0.7689353106840261,False,-2.807119952386095,-3.057755424422111,6,3.6236000000000006,3.87891,4.83169,76.25344000000001,67.86334,45.42243000000001,44.771173572692426,7.461862262115404,1.0704575560216358,1.3333949663318243,80.46078999999997,1.4089006443771506,0.0235822872471855,1.381366075190566,1.448368864809542,0.0,3.0,3.0,0,Trung gian
3972,C-141049-5998-36,train,huggingface,C,C,1,P1,triclinic,-154.4597915,-154.4597915,0.097193500000003,0,1.0,False,-1.909539205558554,-3.2792400895455325,6,2.42991,2.4299,8.45773,94.50843,94.02742,59.98088000000002,43.07793198483205,7.179655330805342,0.9999958846212412,3.48067623903766,38.55496999999999,1.402772647317266,0.0009819298402161,1.4013412035335606,1.4037810205590462,0.0,3.0,3.0,0,Trung gian
3973,C-76040-1153-38,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.42106875,-154.42106875,0.1359162500000081,1,1.0,False,-1.3013944624314695,2.371951768861297,8,2.47661,4.84566,4.80887,68.01357,90.25164,59.82005,44.90431573460143,5.613039466825178,1.9565696657931608,1.941714682570126,52.41802,1.5282334300908569,0.017623261941004,1.508150744074651,1.5503056050660633,0.0,4.0,4.0,2,Ben vung (Low Energy)
3974,C-141049-5998-14,train,huggingface,C,C,15,C2/c,monoclinic,-154.206721,-154.206721,0.3502640000000099,1,1.0,False,-1.7526920680335476,2.664168768760087,6,2.4612700000000003,4.915320000000001,3.35624,102.46581,104.45965,114.57226,33.31734881987443,5.552891469979072,1.9970665550711628,1.3636212199392994,51.49772,1.535907022058779,0.0267688105440333,1.4936068704756484,1.5788596411729794,0.0,4.0,4.0,2,Ben vung (Low Energy)
3975,C-73667-436-50,train,huggingface,C,C,1,P1,triclinic,-154.12978916666663,-154.12978916666663,0.4271958333333714,2,1.0,False,1.219729198335067,-0.3023077790569975,12,3.51027,3.4274700000000005,6.53003,82.62679000000001,84.44289,87.43275000000001,77.50752524478548,6.458960437065457,0.976412070866344,1.8602643101527805,15.497569999999968,1.4860063239081345,0.0654685915395556,1.3883925773208448,1.5894863325604671,0.5,3.0,4.0,1,Phuc tap (High Energy)
3976,C-13923-8552-20,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.19512683333332,-154.19512683333332,0.3618581666666784,1,1.0,False,-2.296201635235501,2.3574604291899544,6,2.49092,3.5940900000000005,4.35082,84.29928,106.63333000000002,110.30245,35.00263266176042,5.833772110293404,1.4428765275480546,1.746671912385785,42.63650000000003,1.52812360454889,0.018794494424712,1.5121341056344575,1.568755480651002,0.0,4.0,4.0,2,Ben vung (Low Energy)
3979,C-13663-1651-57,train,huggingface,C,C,12,C2/m,monoclinic,-154.459995,-154.459995,0.0969900000000052,0,1.0,False,-1.2045504523245112,-3.244409544479735,8,2.43257,3.08731,7.70373,91.99547,89.83393000000001,89.54048,57.81852826465551,7.227316033081939,1.2691556666406312,3.1669098936515705,2.62106,1.402219131691193,0.0040757749307491,1.395120222952175,1.4055342522238328,0.0,3.0,3.0,0,Trung gian
3980,C-189738-7344-28,train,huggingface,C,C,8,Cm,monoclinic,-154.45569533333332,-154.45569533333332,0.1012896666666733,0,1.0,False,-1.933915632424422,-3.185000849449126,6,2.42972,2.43041,8.46815,98.25943,90.25149,59.987010000000005,42.71887180104562,7.119811966840937,1.0002839833396442,3.485236982039083,38.52391,1.4029105251227003,0.0003805705123791,1.4021747016162498,1.403424798751829,0.0,3.0,3.0,0,Trung gian
3981,C-136221-5891-28,train,huggingface,C,C,5,C2,monoclinic,-154.126348,-154.126348,0.4306369999999901,1,0.8333766426428635,False,-1.093625243650861,1.4026041372642155,10,3.5475,3.54514,6.88311,54.56804000000001,79.11614,60.59886999999999,60.88687635491291,6.088687635491291,0.9993347427766032,1.9402706131078225,75.71695,1.5225156008464729,0.0349239036256519,1.4428355507413746,1.5745628037826729,0.0,4.0,4.0,2,Ben vung (Low Energy)
