row_index,material_id,split,source_file,formula,elements,space_group_number,space_group_symbol,crystal_system,energy,energy_per_atom,relative_energy,hdbscan_cluster,hdbscan_probability,hdbscan_is_noise,pca1,pca2,is_hdbscan_noise,is_low_probability,is_isolation_forest_anomaly,isolation_forest_score,isolation_forest_used_pca,anomaly_vote_count,is_anomaly_any,is_anomaly_consensus,is_anomaly_all
4611,C-130540-5836-10,train,huggingface,C,C,44,Imm2,orthorhombic,-154.14324,-154.14324,0.4137450000000058,2,0.9091783997109696,False,2.108621320690248,-0.1721312611268498,0,0,0,-0.45535926709147617,0,0,0,0,0
4612,C-137439-5086-39,train,huggingface,C,C,8,Cm,monoclinic,-154.11554,-154.11554,0.4414449999999874,-1,0.0,True,6.597170885806241,-2.1508591367859533,1,1,1,-0.582847709121117,0,3,1,1,1
4613,C-170358-474-27,train,huggingface,C,C,12,C2/m,monoclinic,-154.13699866666667,-154.13699866666667,0.4199863333333269,0,1.0,False,-2.44418087207777,-2.954203138389247,0,0,0,-0.4632537506460854,0,0,0,0,0
4614,C-172917-5417-39,train,huggingface,C,C,6,Pm,monoclinic,-154.22766928571428,-154.22766928571428,0.3293157142857126,2,1.0,False,3.5115838051608264,-0.3054789822077861,0,0,0,-0.45226963136472403,0,0,0,0,0
4615,C-57144-6540-33,train,huggingface,C,C,10,P2/m,monoclinic,-154.234865,-154.234865,0.322119999999984,1,1.0,False,-0.8009143913945074,2.1786767077658284,0,0,0,-0.43282525030106944,0,0,0,0,0
4616,C-47666-6962-23,train,huggingface,C,C,194,P6_3/mmc,hexagonal,-154.5314325,-154.5314325,0.0255525000000034,1,0.9497240221329882,False,-1.3211556672121263,2.3265993346455183,0,0,0,-0.5252334024157503,0,0,0,0,0
4617,C-90827-1320-54,train,huggingface,C,C,12,C2/m,monoclinic,-154.16601625,-154.16601625,0.3909687499999847,2,1.0,False,1.6110990330704922,0.3615893777989379,0,0,0,-0.4349898728230664,0,0,0,0,0
4618,C-96686-8751-48,train,huggingface,C,C,8,Cm,monoclinic,-154.18605,-154.18605,0.3709350000000029,2,1.0,False,0.7273269539001997,0.8159223181173296,0,0,0,-0.43193960039218615,0,0,0,0,0
4619,C-107764-2694-14,train,huggingface,C,C,12,C2/m,monoclinic,-154.17491333333334,-154.17491333333334,0.3820716666666612,2,0.9313810491134014,False,2.124131139939672,0.9036144269351356,0,0,0,-0.45856095867903524,0,0,0,0,0
4620,C-47646-615-49,train,huggingface,C,C,2,P-1,triclinic,-154.0916275,-154.0916275,0.4653575000000103,1,1.0,False,0.3633575611710578,1.9667981440018896,0,0,0,-0.43252111910087665,0,0,0,0,0
4621,C-40100-7984-10,train,huggingface,C,C,227,Fd-3m,cubic,-154.5484905,-154.5484905,0.0084944999999834,1,1.0,False,-2.66400521861022,2.478809490219614,0,0,0,-0.47532962734219636,0,0,0,0,0
4622,C-106889-5288-25,train,huggingface,C,C,6,Pm,monoclinic,-154.07076166666667,-154.07076166666667,0.4862233333333279,2,1.0,False,3.237014090127143,0.4931159596586275,0,0,0,-0.4486977354991187,0,0,0,0,0
4623,C-28238-1215-15,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.30166266666666,-154.30166266666666,0.2553223333333392,2,0.8712812650085769,False,-0.0442780521289787,-1.0150507196919711,0,0,0,-0.4358255261930392,0,0,0,0,0
4624,C-176685-9184-36,train,huggingface,C,C,12,C2/m,monoclinic,-154.280537,-154.280537,0.2764479999999878,2,0.9867197681684006,False,0.6110425937485469,0.8787385711487651,0,0,0,-0.4451276784645898,0,0,0,0,0
4625,C-13925-8845-38,train,huggingface,C,C,2,P-1,triclinic,-154.1085857142857,-154.1085857142857,0.448399285714288,1,0.9363162850699156,False,1.7995292714135482,2.2267033699432432,0,0,0,-0.4815732509345925,0,0,0,0,0
4626,C-170364-9439-3,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.19358666666668,-154.19358666666668,0.3633983333333219,1,0.7924239658250568,False,-3.90813255121598,2.182268963622631,0,0,0,-0.5179489792827653,0,0,0,0,0
4627,C-92130-9945-8,train,huggingface,C,C,12,C2/m,monoclinic,-154.284728,-154.284728,0.2722569999999962,2,1.0,False,2.054171416521051,-0.765555700382491,0,0,0,-0.43327444449959845,0,0,0,0,0
4628,C-157683-5975-35,train,huggingface,C,C,12,C2/m,monoclinic,-154.25784016666668,-154.25784016666668,0.2991448333333153,2,0.7897674659247189,False,1.079445765257259,-0.4807190054687319,0,0,0,-0.4613877956900299,0,0,0,0,0
4629,C-170384-6522-24,train,huggingface,C,C,1,P1,triclinic,-154.14283928571427,-154.14283928571427,0.4141457142857234,2,1.0,False,3.17096377388146,0.4332679484735764,0,0,0,-0.4377269905574783,0,0,0,0,0
4630,C-134187-5202-14,train,huggingface,C,C,227,Fd-3m,cubic,-154.54252,-154.54252,0.0144650000000012,1,0.9996310187575128,False,-1.6352722008576388,2.003844940764277,0,0,0,-0.5029359285698283,0,0,0,0,0
4631,C-176635-5996-31,train,huggingface,C,C,25,Pmm2,orthorhombic,-154.17364700000002,-154.17364700000002,0.3833379999999806,2,0.9759136206883252,False,1.3291288865355613,1.4682484597924363,0,0,0,-0.44089159409468026,0,0,0,0,0
4632,C-72734-9855-5,train,huggingface,C,C,51,Pmma,orthorhombic,-154.294712,-154.294712,0.2622729999999933,1,1.0,False,-0.4411737014384297,2.0717911410531404,0,0,0,-0.4296507124199885,0,0,0,0,0
4633,C-96715-726-25,train,huggingface,C,C,38,Amm2,orthorhombic,-154.32125714285715,-154.32125714285715,0.235727857142848,2,0.823531155008078,False,3.6018931022643184,0.6336601616642928,0,0,0,-0.4668260079165306,0,0,0,0,0
4634,C-148254-5891-28,train,huggingface,C,C,44,Imm2,orthorhombic,-154.10306375,-154.10306375,0.4539212500000076,2,1.0,False,1.1620053124936065,0.0787300285700881,0,0,0,-0.41918620854902855,0,0,0,0,0
4635,C-142744-7221-17,train,huggingface,C,C,10,P2/m,monoclinic,-154.3646175,-154.3646175,0.1923674999999889,1,1.0,False,-0.5049759336189816,2.534147923155128,0,0,0,-0.4224111157518466,0,0,0,0,0
4636,C-96707-5370-18,train,huggingface,C,C,12,C2/m,monoclinic,-154.43446683333335,-154.43446683333335,0.1225181666666515,0,1.0,False,-2.3588033436726565,-2.959894099288994,0,0,0,-0.4592083064197293,0,0,0,0,0
4637,C-141074-4201-7,train,huggingface,C,C,166,R-3m,trigonal,-154.46204383333333,-154.46204383333333,0.0949411666666719,0,1.0,False,-2.213786614589805,-2.860459320465271,0,0,0,-0.4646101509205217,0,0,0,0,0
4638,C-136210-9760-1,train,huggingface,C,C,166,R-3m,trigonal,-154.52718066666668,-154.52718066666668,0.0298043333333168,1,0.9996310187575128,False,-2.452969920393877,2.2781103736345183,0,0,0,-0.46839978787194114,0,0,0,0,0
4639,C-177230-2077-10,train,huggingface,C,C,1,P1,triclinic,-154.111469375,-154.111469375,0.4455156249999845,2,1.0,False,3.638503661999095,0.4735001924894633,0,0,0,-0.4629037915250529,0,0,0,0,0
4640,C-90831-4076-58,train,huggingface,C,C,15,C2/c,monoclinic,-154.15497166666668,-154.15497166666668,0.4020133333333149,1,0.7975910158130636,False,-0.900173521336722,1.7534119389559095,0,0,0,-0.49380906817454656,0,0,0,0,0
4641,C-106093-5872-67,train,huggingface,C,C,1,P1,triclinic,-154.15403863636362,-154.15403863636362,0.4029463636363743,-1,0.0,True,6.077604070440657,0.973785294702051,1,1,1,-0.5670231880777952,0,3,1,1,1
4642,C-136233-1177-4,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.29830366666667,-154.29830366666667,0.2586813333333282,2,0.8712812650085769,False,-0.0540284133795351,-1.0124274991907556,0,0,0,-0.43598130445222677,0,0,0,0,0
4643,C-170382-4594-18,train,huggingface,C,C,12,C2/m,monoclinic,-154.281647,-154.281647,0.2753380000000049,2,1.0,False,2.0069366238641364,-0.4422119699549047,0,0,0,-0.43506224301960356,0,0,0,0,0
4644,C-170342-4227-37,train,huggingface,C,C,12,C2/m,monoclinic,-154.228421,-154.228421,0.3285640000000001,2,0.9716905811445128,False,0.6218638082435711,-1.1483576547610044,0,0,0,-0.445001554176377,0,0,0,0,0
4645,C-102918-9583-15,train,huggingface,C,C,12,C2/m,monoclinic,-154.154105,-154.154105,0.4028800000000103,2,0.8436639692090695,False,1.85796767946782,0.3482715098949672,0,0,0,-0.45178066022851954,0,0,0,0,0
4646,C-9640-3271-36,train,huggingface,C,C,12,C2/m,monoclinic,-154.37095,-154.37095,0.1860350000000039,1,1.0,False,-1.0773719162735194,2.3991779644626874,0,0,0,-0.40365475090966363,0,0,0,0,0
4647,C-41314-763-44,train,huggingface,C,C,12,C2/m,monoclinic,-154.141485,-154.141485,0.4155000000000086,2,1.0,False,0.6095851095130802,0.8233806658264101,0,0,0,-0.42440078406043347,0,0,0,0,0
4648,C-53801-6753-37,train,huggingface,C,C,227,Fd-3m,cubic,-154.54376399999998,-154.54376399999998,0.0132210000000156,1,0.9996310187575128,False,-2.6607167768543385,2.156804182180489,0,0,0,-0.5025632409860696,0,0,0,0,0
4649,C-152603-7618-1,train,huggingface,C,C,51,Pmma,orthorhombic,-154.15186433333335,-154.15186433333335,0.4051206666666473,1,1.0,False,-2.096078543275296,2.4096253011465705,0,0,0,-0.4362309469005291,0,0,0,0,0
4650,C-76004-9092-33,train,huggingface,C,C,44,Imm2,orthorhombic,-154.166505,-154.166505,0.3904799999999966,2,1.0,False,0.1853681591492176,0.9381269962803752,0,0,0,-0.4328722571154112,0,0,0,0,0
4651,C-145311-9710-41,train,huggingface,C,C,1,P1,triclinic,-154.45346833333335,-154.45346833333335,0.1035166666666498,0,0.6977294100636221,False,0.5124869916444367,-3.472650242143946,0,0,0,-0.506362751922738,0,0,0,0,0
4652,C-126187-3348-2,train,huggingface,C,C,12,C2/m,monoclinic,-154.18462866666667,-154.18462866666667,0.3723563333333288,2,0.7447959354774052,False,0.7102239836358248,0.0680725820914762,0,0,0,-0.4899337276843963,0,0,0,0,0
4653,C-126149-3704-46,train,huggingface,C,C,8,Cm,monoclinic,-154.127632,-154.127632,0.4293529999999919,1,1.0,False,0.1649718055423163,1.934439411081104,0,0,0,-0.44727815348433475,0,0,0,0,0
4654,C-53806-1811-33,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.3045968333333,-154.3045968333333,0.2523881666666909,2,0.9336010412825484,False,0.2810695763203114,-1.2588749940978123,0,0,0,-0.4516989779923127,0,0,0,0,0
4655,C-193946-2107-18,train,huggingface,C,C,2,P-1,triclinic,-154.239948,-154.239948,0.3170369999999991,0,0.6577285543749402,False,-0.9092197867158684,-3.1859999684693405,0,0,0,-0.5045271231620873,0,0,0,0,0
4656,C-130542-9068-29,train,huggingface,C,C,12,C2/m,monoclinic,-154.441213,-154.441213,0.1157719999999926,0,0.7459180860072028,False,-0.0353720572400666,-3.578091465544983,0,0,1,-0.531595605492664,0,1,1,0,0
4657,C-148225-7911-39,train,huggingface,C,C,5,C2,monoclinic,-154.20211166666667,-154.20211166666667,0.3548733333333302,1,0.9037253948958032,False,-0.2190903503136936,2.1477409564239744,0,0,0,-0.4649963556249951,0,0,0,0,0
4658,C-157703-910-44,train,huggingface,C,C,2,P-1,triclinic,-154.13810383333333,-154.13810383333333,0.4188811666666652,0,1.0,False,-2.3098633308510106,-2.968291979404328,0,0,0,-0.45765804652213005,0,0,0,0,0
4659,C-53842-5928-27,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.29546983333333,-154.29546983333333,0.2615151666666691,1,1.0,False,-2.2298707950117187,2.225591491828869,0,0,0,-0.429495500796787,0,0,0,0,0
4660,C-80180-6260-9,train,huggingface,C,C,15,C2/c,monoclinic,-154.13229875,-154.13229875,0.4246862500000077,1,1.0,False,-2.278441111873158,1.786247163386623,0,0,0,-0.4920515767667393,0,0,0,0,0
4661,C-150731-2921-16,train,huggingface,C,C,1,P1,triclinic,-154.07278772727273,-154.07278772727273,0.4841972727272718,-1,0.0,True,6.805746791361758,-2.05512044938398,1,1,1,-0.5902742975536612,0,3,1,1,1
4662,C-113083-5385-7,train,huggingface,C,C,12,C2/m,monoclinic,-154.20832,-154.20832,0.3486650000000111,-1,0.0,True,-1.2464682176773052,-0.0826390166661807,1,1,0,-0.5127999920007174,0,2,1,1,0
4663,C-28230-7089-50,train,huggingface,C,C,12,C2/m,monoclinic,-154.31088116666666,-154.31088116666666,0.2461038333333363,1,1.0,False,-1.9801505494719307,2.200199688247684,0,0,0,-0.4356518624422686,0,0,0,0,0
4664,C-72734-9855-37,train,huggingface,C,C,1,P1,triclinic,-154.12838142857143,-154.12838142857143,0.4286035714285674,2,0.916809323263588,False,2.548069660096249,0.7281896418030542,0,0,0,-0.4607363895358444,0,0,0,0,0
4665,C-189713-5516-24,train,huggingface,C,C,12,C2/m,monoclinic,-154.196444,-154.196444,0.3605409999999835,2,1.0,False,-0.8217742108903231,0.2541257060220032,0,0,0,-0.461903940712936,0,0,0,0,0
4666,C-136249-3748-17,train,huggingface,C,C,2,P-1,triclinic,-154.13983033333332,-154.13983033333332,0.4171546666666756,0,0.9639162743190556,False,-3.085632829973737,-3.012480376762104,0,0,0,-0.48073604278133475,0,0,0,0,0
4667,C-170376-6835-36,train,huggingface,C,C,12,C2/m,monoclinic,-154.39625183333334,-154.39625183333334,0.1607331666666596,0,1.0,False,-2.1228237526097185,-3.020985445284489,0,0,0,-0.4849345460756406,0,0,0,0,0
4668,C-53814-5771-5,train,huggingface,C,C,12,C2/m,monoclinic,-154.281363,-154.281363,0.2756219999999985,2,0.9156373833500456,False,1.9780950680642784,-0.3017524560995421,0,0,0,-0.4604684859196038,0,0,0,0,0
4669,C-107734-9364-6,train,huggingface,C,C,179,P6_522,hexagonal,-154.41022999999998,-154.41022999999998,0.146755000000013,1,0.7846945733428811,False,-1.419232100057742,1.8136463248985997,0,0,0,-0.4861169284668778,0,0,0,0,0
4670,C-134197-4068-11,train,huggingface,C,C,12,C2/m,monoclinic,-154.12915999999998,-154.12915999999998,0.4278250000000128,2,0.9325693152953308,False,3.354357461658513,-1.00269611010605,0,0,0,-0.49380818289827627,0,0,0,0,0
4671,C-142781-4679-52,train,huggingface,C,C,194,P6_3/mmc,hexagonal,-154.52401625,-154.52401625,0.032968750000009,1,1.0,False,-1.6947066267604516,2.390569627168315,0,0,0,-0.43487078526740236,0,0,0,0,0
4672,C-136214-3679-8,train,huggingface,C,C,12,C2/m,monoclinic,-154.20133533333333,-154.20133533333333,0.3556496666666646,2,0.8490022288845416,False,-0.3904495936235422,0.1247311693950162,0,0,0,-0.47706036781983985,0,0,0,0,0
4673,C-170890-7665-5,train,huggingface,C,C,5,C2,monoclinic,-154.20242375,-154.20242375,0.354561249999989,2,0.7958100008091649,False,-0.1281358642046297,0.2763183128131189,0,0,0,-0.4598736851653749,0,0,0,0,0
4674,C-41302-4393-41,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.30363450000002,-154.30363450000002,0.253350499999982,2,0.9236273027946608,False,0.3750892725954016,-1.2279966549278505,0,0,0,-0.4410138714503859,0,0,0,0,0
4675,C-193934-9379-54,train,huggingface,C,C,12,C2/m,monoclinic,-154.44811283333334,-154.44811283333334,0.1088721666666572,0,0.7619368797756972,False,-2.942030795683172,-3.1539917270782616,0,0,0,-0.4958166134079975,0,0,0,0,0
4676,C-126136-4977-48,train,huggingface,C,C,12,C2/m,monoclinic,-154.176647,-154.176647,0.3803379999999947,2,1.0,False,2.484034858615076,-0.3120477160362535,0,0,0,-0.4377119831981188,0,0,0,0,0
4677,C-172951-5413-19,train,huggingface,C,C,12,C2/m,monoclinic,-154.07631999999998,-154.07631999999998,0.4806650000000161,2,1.0,False,0.219460950398106,-0.1000533081716921,0,0,0,-0.420499292055637,0,0,0,0,0
4678,C-40104-915-38,train,huggingface,C,C,12,C2/m,monoclinic,-154.30966733333335,-154.30966733333335,0.2473176666666461,1,1.0,False,-1.4875235493842838,2.1715605174559265,0,0,0,-0.4853403352746599,0,0,0,0,0
4679,C-53852-3564-34,train,huggingface,C,C,12,C2/m,monoclinic,-154.310085,-154.310085,0.2469000000000107,1,1.0,False,-1.9987086530456168,2.3096161700294817,0,0,0,-0.4233940884356953,0,0,0,0,0
4680,C-170340-7457-26,train,huggingface,C,C,2,P-1,triclinic,-154.196673,-154.196673,0.3603119999999933,0,1.0,False,-1.2558635949379855,-3.320034418227584,0,0,0,-0.4888117727447611,0,0,0,0,0
4681,C-170902-8935-33,train,huggingface,C,C,5,C2,monoclinic,-154.19696875,-154.19696875,0.360016250000001,-1,0.0,True,-1.3314228210347712,0.2080488730207883,1,1,0,-0.4828572000141169,0,2,1,1,0
4682,C-152554-2594-10,train,huggingface,C,C,12,C2/m,monoclinic,-154.254964,-154.254964,0.3020209999999963,0,0.7468956615776196,False,-2.222395674792213,-3.133699181482629,0,0,0,-0.5111907669683341,0,0,0,0,0
4683,C-40142-1323-11,train,huggingface,C,C,15,C2/c,monoclinic,-154.20139466666666,-154.20139466666666,0.355590333333339,1,1.0,False,-2.094987470493803,2.599536573160932,0,0,0,-0.44363203105914545,0,0,0,0,0
4684,C-189692-2339-7,train,huggingface,C,C,71,Immm,orthorhombic,-154.2339575,-154.2339575,0.3230274999999949,2,1.0,False,0.0828404115354983,0.4719752466618792,0,0,0,-0.43065070188184484,0,0,0,0,0
4685,C-193940-9208-25,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.44106983333333,-154.44106983333333,0.1159151666666673,0,0.997937212791568,False,-2.3347123686501394,-2.993805202048068,0,0,0,-0.4545422337125645,0,0,0,0,0
4686,C-150715-7121-42,train,huggingface,C,C,1,P1,triclinic,-154.07004388888888,-154.07004388888888,0.4869411111111219,2,0.7792744723739649,False,5.421497112520455,-0.9069011469341234,0,0,0,-0.5206328809612567,0,0,0,0,0
4687,C-102862-9284-30,train,huggingface,C,C,12,C2/m,monoclinic,-154.217915,-154.217915,0.3390699999999924,1,0.9819514931456084,False,-0.2071275416224263,2.1202449031602404,0,0,0,-0.47947160652575904,0,0,0,0,0
4688,C-142740-3180-35,train,huggingface,C,C,2,P-1,triclinic,-154.11973,-154.11973,0.4372549999999933,-1,0.0,True,1.7612720306532648,-0.3859802706294494,1,1,0,-0.48457911076851673,0,2,1,1,0
4689,C-40136-8907-14,train,huggingface,C,C,12,C2/m,monoclinic,-154.13552066666668,-154.13552066666668,0.4214643333333185,0,0.988364686737564,False,-2.48648279114862,-2.934222180607971,0,0,0,-0.4595669665871313,0,0,0,0,0
4690,C-13919-5282-43,train,huggingface,C,C,227,Fd-3m,cubic,-154.54138816666668,-154.54138816666668,0.0155968333333191,1,0.9996310187575128,False,-2.686829435707736,2.248197871761413,0,0,0,-0.48107492395429285,0,0,0,0,0
4691,C-113032-4206-15,train,huggingface,C,C,12,C2/m,monoclinic,-154.22425,-154.22425,0.3327349999999853,2,0.9627817428051983,False,1.032714179096403,-1.385645097879501,0,0,0,-0.4584344037378341,0,0,0,0,0
4692,C-34627-4459-62,train,huggingface,C,C,12,C2/m,monoclinic,-154.0813775,-154.0813775,0.4756074999999953,2,1.0,False,1.0521483632769453,-0.4991119123088837,0,0,0,-0.4056698812237693,0,0,0,0,0
4693,C-141029-5572-23,train,huggingface,C,C,227,Fd-3m,cubic,-154.54866466666667,-154.54866466666667,0.0083203333333301,1,1.0,False,-2.713071778964317,2.4980543754119013,0,0,0,-0.4757040830324274,0,0,0,0,0
4694,C-142742-7620-12,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.11379375,-154.11379375,0.4431912499999839,2,1.0,False,0.7792933228466876,0.0035536440381445,0,0,0,-0.4097941574775825,0,0,0,0,0
4695,C-157691-3994-7,train,huggingface,C,C,12,C2/m,monoclinic,-154.21228233333332,-154.21228233333332,0.3447026666666772,2,0.7518738299161867,False,0.7645083315719933,0.0996027622990933,0,0,0,-0.4882829479848324,0,0,0,0,0
4696,C-102891-3492-27,train,huggingface,C,C,12,C2/m,monoclinic,-154.16527,-154.16527,0.3917150000000049,2,1.0,False,1.593833732483724,0.4459844955840625,0,0,0,-0.4405547086645223,0,0,0,0,0
4697,C-136235-2385-16,train,huggingface,C,C,12,C2/m,monoclinic,-154.156258,-154.156258,0.4007269999999892,2,1.0,False,0.1781337302344512,-0.1028628582142268,0,0,0,-0.4098015172306388,0,0,0,0,0
4698,C-189722-5605-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.25224714285716,-154.25224714285716,0.3047378571428396,2,0.9750305772147282,False,3.647606029442996,-0.2314800940037725,0,0,0,-0.479593681956515,0,0,0,0,0
4699,C-157670-1845-5,train,huggingface,C,C,166,R-3m,trigonal,-154.46245483333334,-154.46245483333334,0.094530166666658,0,1.0,False,-2.3226255889678216,-2.8965224640015546,0,0,0,-0.44989199702002997,0,0,0,0,0
4700,C-72722-2079-14,train,huggingface,C,C,12,C2/m,monoclinic,-154.178548,-154.178548,0.378436999999991,2,1.0,False,0.8841684039248986,0.8589804022476578,0,0,0,-0.4249603449675902,0,0,0,0,0
4701,C-57152-1382-47,train,huggingface,C,C,2,P-1,triclinic,-154.17057666666668,-154.17057666666668,0.3864083333333212,2,0.7988103311967045,False,0.8774311272895045,-1.6923335486342967,0,0,0,-0.5001140781791671,0,0,0,0,0
4702,C-193915-3332-19,train,huggingface,C,C,8,Cm,monoclinic,-154.0743828571429,-154.0743828571429,0.4826021428571039,2,0.9920654473817134,False,3.3158936465236604,1.1730942546196013,0,0,0,-0.45687760284084794,0,0,0,0,0
4703,C-152554-2594-31,train,huggingface,C,C,12,C2/m,monoclinic,-154.24687516666668,-154.24687516666668,0.3101098333333141,0,0.6978781906214782,False,-2.3614971448869886,-2.7606667925269823,0,0,0,-0.49580017015763694,0,0,0,0,0
4704,C-13935-8914-32,train,huggingface,C,C,11,P2_1/m,monoclinic,-154.403458,-154.403458,0.1535269999999968,1,1.0,False,-0.7383038225280337,2.0712828591713186,0,0,0,-0.4311392168522434,0,0,0,0,0
4705,C-152560-3717-33,train,huggingface,C,C,12,C2/m,monoclinic,-154.08704433333332,-154.08704433333332,0.4699406666666732,0,0.8751991913231683,False,-3.037687672781576,-2.8115006692957416,0,0,0,-0.490080728693205,0,0,0,0,0
4706,C-57169-8585-6,train,huggingface,C,C,12,C2/m,monoclinic,-154.36820375,-154.36820375,0.1887812500000052,1,1.0,False,-1.0674365791424578,2.444128185529963,0,0,0,-0.40620597491856325,0,0,0,0,0
4707,C-176639-8613-25,train,huggingface,C,C,12,C2/m,monoclinic,-154.39823566666666,-154.39823566666666,0.1587493333333327,0,1.0,False,-2.417220832438153,-2.8344315303939167,0,0,0,-0.46637223003123224,0,0,0,0,0
4708,C-47662-4096-8,train,huggingface,C,C,12,C2/m,monoclinic,-154.15766625,-154.15766625,0.3993187499999919,1,0.983338498680656,False,-1.236089731804642,2.102147397979072,0,0,0,-0.478487314728177,0,0,0,0,0
4709,C-170350-1491-32,train,huggingface,C,C,12,C2/m,monoclinic,-154.10931366666668,-154.10931366666668,0.447671333333318,0,0.7651458194587686,False,-1.6982948359488708,-2.938658558738892,0,0,0,-0.49936585988835613,0,0,0,0,0
4710,C-142761-8059-7,train,huggingface,C,C,15,C2/c,monoclinic,-154.06939125,-154.06939125,0.487593750000002,1,1.0,False,-1.2528836957522205,2.535772021968238,0,0,0,-0.41661408349859747,0,0,0,0,0
4711,C-76026-3583-56,train,huggingface,C,C,12,C2/m,monoclinic,-154.44812125,-154.44812125,0.1088637499999833,0,0.7059246274426197,False,-1.8840007408414192,-3.4318477993277234,0,0,0,-0.5127127826626042,0,0,0,0,0
4712,C-76050-9799-56,train,huggingface,C,C,12,C2/m,monoclinic,-154.36686375,-154.36686375,0.1901212500000042,1,1.0,False,-0.9990458462548608,2.4601912018385828,0,0,0,-0.4114981131874502,0,0,0,0,0
4713,C-13911-8164-11,train,huggingface,C,C,2,P-1,triclinic,-154.10137133333333,-154.10137133333333,0.4556136666666646,0,1.0,False,-2.286044142945599,-2.88808824330042,0,0,0,-0.4793372284615978,0,0,0,0,0
4714,C-34637-5565-19,train,huggingface,C,C,227,Fd-3m,cubic,-154.54613125,-154.54613125,0.0108537499999954,1,1.0,False,-1.714273418988958,2.385169604327212,0,0,0,-0.46794112719954023,0,0,0,0,0
4715,C-28260-8517-17,train,huggingface,C,C,166,R-3m,trigonal,-154.45342866666667,-154.45342866666667,0.10355633333333,0,1.0,False,-2.360403489601688,-3.006951360234952,0,0,0,-0.4520766809931704,0,0,0,0,0
4716,C-170892-2455-35,train,huggingface,C,C,10,P2/m,monoclinic,-154.36265375,-154.36265375,0.1943312500000047,1,1.0,False,-0.5456308107646796,2.49732063193593,0,0,0,-0.42424702022988897,0,0,0,0,0
4717,C-107760-8155-20,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.0915075,-154.0915075,0.4654774999999915,1,0.9737790486025928,False,-0.6566075187090122,1.6055517461238082,0,0,0,-0.45743643885189345,0,0,0,0,0
4718,C-184056-7379-10,train,huggingface,C,C,2,P-1,triclinic,-154.195359,-154.195359,0.3616260000000011,0,0.9949028273162313,False,-1.313369675020253,-3.205635021647219,0,0,0,-0.5057948906218516,0,0,0,0,0
4719,C-152601-7805-35,train,huggingface,C,C,25,Pmm2,orthorhombic,-154.138647,-154.138647,0.4183380000000056,2,0.865986231331187,False,1.5061164280660713,0.3421531343983996,0,0,0,-0.4492694006789151,0,0,0,0,0
4720,C-113076-4059-23,train,huggingface,C,C,2,P-1,triclinic,-154.1046525,-154.1046525,0.4523325000000113,0,0.7582263465614881,False,-0.683436660980029,-2.504359356509226,0,0,0,-0.5102866750158495,0,0,0,0,0
4721,C-53810-7621-39,train,huggingface,C,C,12,C2/m,monoclinic,-154.460751,-154.460751,0.0962340000000097,0,1.0,False,-2.2365188261038504,-3.146776340187741,0,0,0,-0.4698985076228607,0,0,0,0,0
4722,C-172924-5707-1,train,huggingface,C,C,1,P1,triclinic,-154.09705571428572,-154.09705571428572,0.4599292857142814,2,0.9871167723545676,False,3.697877013708734,-0.193100058762097,0,0,0,-0.4498611643918759,0,0,0,0,0
4723,C-47640-4572-3,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.34642,-154.34642,0.2105650000000025,2,1.0,False,0.5095435326135772,0.2286308989630096,0,0,0,-0.45827299202805283,0,0,0,0,0
4724,C-9614-2905-16,train,huggingface,C,C,12,C2/m,monoclinic,-154.45647375,-154.45647375,0.1005112500000109,0,1.0,False,-1.2124372195665245,-3.285828705389727,0,0,0,-0.47904916383292784,0,0,0,0,0
4725,C-47664-5276-47,train,huggingface,C,C,44,Imm2,orthorhombic,-154.1612025,-154.1612025,0.3957824999999957,2,0.8080573758552294,False,0.4129044703714815,0.9237631550368212,0,0,0,-0.4411914423975124,0,0,0,0,0
4726,C-56497-2641-5,train,huggingface,C,C,1,P1,triclinic,-154.09477125,-154.09477125,0.4622137499999894,2,0.9066389037419466,False,4.607317962671352,0.3918027369633851,0,0,0,-0.5004503398194081,0,0,0,0,0
4727,C-113036-345-6,train,huggingface,C,C,1,P1,triclinic,-154.10704583333333,-154.10704583333333,0.4499391666666668,-1,0.0,True,-0.5068345136267626,-0.5285552966366326,1,1,0,-0.5212546552289915,0,2,1,1,0
4728,C-102885-9341-38,train,huggingface,C,C,12,C2/m,monoclinic,-154.2595125,-154.2595125,0.2974724999999978,2,1.0,False,0.945550262300898,-1.5885775948722294,0,0,0,-0.4327641060683793,0,0,0,0,0
4729,C-145389-5770-60,train,huggingface,C,C,227,Fd-3m,cubic,-154.54589625,-154.54589625,0.0110887499999989,1,1.0,False,-1.8453710439229871,2.394422499835392,0,0,0,-0.48069892991848817,0,0,0,0,0
