num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,density,b_over_a,c_over_a,angle_deviation,space_group_number,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,mean_coordination,std_coordination,min_coordination,max_coordination
8.0,2.45431,3.34014,7.43769,96.83569,80.51611,111.6437,55.7858640076668,6.973233000958349,2.860113320799184,1.3609283260875764,3.030460699748605,37.96328000000001,12.0,1.4683889379713353,0.0598109672566277,1.4018804904061404,1.5900657580632118,3.5,0.5,3.0,4.0
8.0,2.53302,3.767090000000001,5.05308,90.18822,89.93273,90.02430000000001,48.21676932626726,6.027096165783408,3.30909546595646,1.4871931528373248,1.9948835777056635,0.2797900000000055,25.0,1.5132798190402426,0.054804241474853,1.342574541559298,1.557226946271892,3.75,0.4330127018922193,3.0,4.0
6.0,2.89193,3.63568,4.81714,112.13133,91.52214,109.54268,43.53307969653894,7.25551328275649,2.7488388233644434,1.2571811904160888,1.665718049883642,43.19615,2.0,1.4092570320611064,0.0223366463613094,1.3796072885553503,1.4447102820137,3.0,0.0,3.0,3.0
6.0,2.48142,3.68913,4.21757,104.75273,90.01785,109.65849,35.00283320368493,5.833805533947488,3.418735245633397,1.4867011630437412,1.6996598721699674,34.42907000000001,12.0,1.5269679545676234,0.023945714274296,1.4932950431541174,1.5706230283698186,4.0,0.0,4.0,4.0
14.0,2.4557,3.77936,11.54643,70.58146,83.79245,108.91764,92.76503623390062,6.626074016707187,3.0099628444821813,1.5390153520381151,4.701889481614204,44.54373,12.0,1.484587126662194,0.0669345011669009,1.4009272075552324,1.6423043960768442,3.571428571428572,0.4948716593053935,3.0,4.0
6.0,2.72975,5.264669999999999,4.15698,119.97943999999998,120.20251,65.41098999999998,43.62701543979441,7.271169239965736,2.742920146247541,1.9286271636596752,1.5228427511676892,84.77096,2.0,1.4099783332677291,0.0163642702639784,1.3816578261607415,1.434317683838246,3.0,0.0,3.0,3.0
6.0,2.43012,3.15786,5.78706,86.48266,97.24274,80.87747,43.34794676509932,7.224657794183219,2.7605787240379915,1.2994666930028147,2.3813885734037825,19.88261,2.0,1.4016758833938672,0.0021711475070077,1.3974018945406776,1.403940380428505,3.0,0.0,3.0,3.0
6.0,3.23382,2.46965,5.18445,90.01236,90.71962,67.57277,38.26993948666311,6.378323247777185,3.126877679338047,0.7636943305440624,1.6031968384140118,23.15921,65.0,1.494602383732455,0.0677173098780792,1.3323564408685211,1.5690034888617548,3.6666666666666665,0.4714045207910317,3.0,4.0
8.0,2.5241,4.20635,4.9869,82.59299000000001,108.62327,107.05069,47.93299756492853,5.991624695616066,3.328685892103719,1.6664751792718195,1.9757141159225076,43.08096999999999,1.0,1.4908649368169784,0.0771570861668638,1.3759307458124488,1.6490471569388132,3.5,0.5,3.0,4.0
8.0,2.4322000000000004,4.63043,5.84986,112.80374,78.78579,106.46515999999998,57.974455485678135,7.246806935709767,2.752141290917951,1.9038031411890464,2.405172272017104,50.48310999999998,166.0,1.4026078396205417,0.0040617363624225,1.397837067108194,1.408129013410826,3.0,0.0,3.0,3.0
6.0,2.47848,2.4779300000000006,6.31279,78.67388,78.67739,59.98557000000001,32.6967013915565,5.449450231926083,3.659862141364715,0.9997780897969728,2.5470409283109,52.66315999999999,166.0,1.5240340729811743,0.0088804739629582,1.517459638381884,1.5441043338506617,4.0,0.0,4.0,4.0
6.0,2.48102,3.68833,4.21877,75.14866,90.02582,70.36171,34.985687400262606,5.830947900043768,3.420410701136215,1.4866184069455306,1.7004175701929043,34.51544999999999,12.0,1.5269232615579682,0.0241289178676735,1.4929200117042072,1.5722833718768698,4.0,0.0,4.0,4.0
10.0,2.44531,3.35432,9.44276,82.51617000000002,82.52745999999999,68.58980999999999,71.20749043191138,7.120749043191138,2.800862166901967,1.371736098899526,3.861579922382029,36.36656000000001,12.0,1.4563462670952978,0.059752933424482,1.4019039053754063,1.587745440594659,3.4,0.4898979485566356,3.0,4.0
8.0,4.67809,4.31063,4.66594,93.28776,103.68720000000002,136.90955,58.578618951414434,7.322327368926804,2.723756476624257,0.9214508485300624,0.9974027861798298,63.88451000000002,2.0,1.4099828559053773,0.038364130561524,1.3731479604051875,1.4656387034536744,3.0,0.0,3.0,3.0
6.0,2.42835,3.03874,5.89306,94.39369,102.19401,89.53471,42.3781366257712,7.063022770961866,2.823753687595908,1.251359976939074,2.4267753824613423,17.05299000000001,12.0,1.4014475280181915,0.0027956772849254,1.397510320788362,1.4038042391499144,3.0,0.0,3.0,3.0
10.0,4.21199,2.6184099999999995,6.51801,58.49092,75.34714,89.52307,58.62049605304791,5.862049605304791,3.402263361440876,0.6216562717385368,1.5474894289872485,46.63887,2.0,1.5137576007236777,0.0364167711182547,1.4727578041849303,1.6015024483685292,4.0,0.0,4.0,4.0
8.0,2.43056,5.57037,4.20173,87.90743,90.01447,88.42175,56.82817262443597,7.1035215780544965,2.8076548196450672,2.291805180699098,1.7287086103613984,3.685289999999995,12.0,1.4019313069523616,0.0029455876944301,1.3977665616193076,1.4040913676831943,3.0,0.0,3.0,3.0
12.0,2.48095,4.84162,7.37834,57.36753,70.34174,75.17369,69.97635888310882,5.831363240259068,3.420167081581319,1.951518571514944,2.973997863721558,67.11704,12.0,1.5269315048278165,0.0240108815553726,1.4914529512842083,1.5715972469802424,4.0,0.0,4.0,4.0
8.0,2.43165,6.002340000000001,4.20125,71.24365000000002,89.99552,100.66812,56.9425695339536,7.1178211917442,2.802014276252164,2.468422675960768,1.7277363107355088,29.428949999999983,63.0,1.402165679973523,0.0029668776714577,1.397956166481919,1.4043161726681064,3.0,0.0,3.0,3.0
10.0,3.68138,4.860059999999999,4.8616,79.3342,76.94078,57.89879999999999,71.55503418771968,7.155503418771969,2.787258341985431,1.3201734132309075,1.320591734621256,55.82622000000001,2.0,1.466791466389084,0.0651256914421986,1.3383637779859694,1.5508617948033865,3.4,0.4898979485566356,3.0,4.0
6.0,2.47264,3.23497,6.09932,58.21275000000001,78.25087,67.44619,38.298508304570106,6.383084717428351,3.1245451812071003,1.30830610198007,2.466723825546784,66.09018999999998,65.0,1.4950012735153522,0.0674729533802645,1.3288322641046375,1.5687300590059297,3.6666666666666665,0.4714045207910317,3.0,4.0
6.0,3.10828,5.66528,4.71734,50.33595,60.87089,41.09786999999999,42.03231000857208,7.005385001428681,2.8469865098078126,1.8226414608722508,1.5176689358745028,117.69529,12.0,1.4001189876009028,0.0015202559165564,1.3983032544384248,1.4020338323381425,3.0,0.0,3.0,3.0
6.0,2.4679800000000003,3.37759,5.74881,78.60036,64.81469,67.94368,40.15086485580174,6.69181080930029,2.980394569338228,1.3685645750775934,2.329358422677655,58.641270000000006,12.0,1.4871447241896831,0.0561270810282531,1.4017156158139974,1.5803831507807338,3.6666666666666665,0.4714045207910317,3.0,4.0
8.0,2.47494,4.29226,4.81393,63.39262,74.93643,89.62295,43.79326827280338,5.474158534100423,3.643342893859925,1.7342885080042345,1.9450693754192017,42.048,194.0,1.5264023418478585,0.0093658272846879,1.5190587269809923,1.542621664684314,4.0,0.0,4.0,4.0
6.0,2.432,3.18821,6.41462,69.84652,79.09174,69.00514,43.469189377439456,7.24486489623991,2.752879022689369,1.3109416118421051,2.637590460526316,52.0566,12.0,1.4019363195427177,0.0031183126477369,1.3976702664655571,1.4058394403272596,3.0,0.0,3.0,3.0
6.0,2.42669,4.22453,4.22882,93.62672,90.02538,90.07309,43.26541444875009,7.210902408125015,2.765844753716942,1.7408610082045914,1.7426288483489858,3.725189999999998,63.0,1.4473878909141376,0.0525396234375546,1.3827768209525522,1.4978365014762511,3.333333333333333,0.4714045207910317,3.0,4.0
6.0,2.47533,4.24805,4.24932,51.94820000000001,90.03094,89.97144000000002,35.1857614168068,5.8642935694678,3.4009614898742924,1.7161550177148095,1.7166680806195538,38.11129999999998,63.0,1.5263165588345864,0.014282215505818,1.4988205137518744,1.5407603754201893,4.0,0.0,4.0,4.0
8.0,3.04099,4.21067,4.85496,90.12436,107.24257,74.83846,57.11361719340848,7.13920214917606,2.7936226175328587,1.3846378975267923,1.5965064008760306,32.52847000000001,12.0,1.4025848783328267,0.0008889178618446,1.401345027998384,1.403748716433646,3.0,0.0,3.0,3.0
6.0,2.48204,4.57918,3.73922,89.97605000000001,89.99496,57.17996,35.71508317258546,5.952513862097576,3.350556933948809,1.844925948010508,1.5065107733960774,32.849029999999985,51.0,1.526419252162279,0.0229956310806533,1.5085335215921154,1.5757619297201972,4.0,0.0,4.0,4.0
6.0,2.4813,3.68819,4.21722,75.0858,90.05618,109.62519,34.972182707691005,5.828697117948501,3.4217315107457704,1.4863942288316607,1.699601015596663,34.595569999999995,12.0,1.52698260074152,0.0244154224703468,1.491502870788662,1.5740738795839162,4.0,0.0,4.0,4.0
6.0,3.27646,3.26844,3.63515,75.44362,75.37827,80.78443000000001,36.26376724000457,6.043961206667428,3.2998617815540987,0.9975522362549823,1.1094748600623845,38.39367999999999,12.0,1.5009230281876471,0.0595133108179253,1.3438009420255974,1.5682893552387114,3.6666666666666665,0.4714045207910317,3.0,4.0
6.0,2.46089,3.3959999999999995,6.03671,109.54010999999998,101.77408,111.23956,41.16559893111208,6.8609331551853465,2.9069276939397106,1.3799885407311987,2.4530596654056054,52.55375,12.0,1.487910902045167,0.06010868175238,1.3985248455822656,1.5904811759827573,3.6666666666666665,0.4714045207910317,3.0,4.0
10.0,2.71578,6.827259999999999,5.60707,41.80272000000001,82.23269000000002,74.49499000000002,66.44254551294264,6.644254551294265,3.0017267461844024,2.513922335387991,2.064626000633336,71.46959999999996,1.0,1.4559875329823575,0.1018681319973766,1.3449360298180808,1.75799034504261,3.2,0.3999999999999999,3.0,4.0
22.0,2.45261,7.413859999999999,9.06936,71.26803,77.16121,87.74591000000001,152.17966069877795,6.917257304489907,2.8832578747839674,3.022845050782635,3.697840259967952,33.82485,1.0,1.463515494873494,0.0629555401436189,1.3152507263501525,1.5946523727730348,3.363636363636364,0.4810456929208347,3.0,4.0
8.0,2.44265,4.19818,6.50122,70.8221,79.19783,89.93987000000001,61.72058390897238,7.7150729886215474,2.5851001830432296,1.7186989540048716,2.6615438151188258,30.040199999999984,12.0,1.434951890081617,0.0399650112040258,1.3870745297712923,1.4832905516070918,3.25,0.4330127018922193,3.0,4.0
10.0,2.44222,4.04697,6.8703,65.83762,66.07645,78.05999000000001,56.563385715870616,5.656338571587062,3.525997664860692,1.6570865851561285,2.813137227604393,60.02593999999999,2.0,1.5192709669939344,0.051961182843895,1.46161616524206,1.6334129831272144,3.8,0.3999999999999999,3.0,4.0
6.0,2.42973,2.42959,8.46884,81.28734,82.93415,59.99201,42.727466195142085,7.121244365857014,2.80066735115854,0.9999423804291012,3.485506620077128,45.7865,8.0,1.4027135735111198,0.0002868661028535,1.4022984343222509,1.4032779225043408,3.0,0.0,3.0,3.0
6.0,2.4654,3.38157,6.27744,56.78482,78.63584000000002,68.60657,40.7669911636903,6.794498527281717,2.935350786374599,1.3716110975906548,2.5462156242394745,65.97276999999997,12.0,1.488377163954579,0.0581931431618748,1.4013483086546843,1.5862305961638878,3.6666666666666665,0.4714045207910317,3.0,4.0
8.0,2.47574,5.39382,4.18436,112.85048,89.99499,117.32659,44.648746567636046,5.581093320954506,3.5735357658679106,2.1786698118542334,1.690145168717232,50.18208000000001,65.0,1.5253451845829584,0.0180101545446972,1.5063376527976315,1.5503598694591236,4.0,0.0,4.0,4.0
6.0,2.478260000000001,2.47781,6.3121,101.30509,78.69138,120.00575999999998,32.69412381748792,5.449020636247987,3.6601506814645455,0.9998184209889194,2.54698861297846,52.61946999999999,166.0,1.523994397008403,0.0088080476405903,1.5180170146412668,1.543771762116433,4.0,0.0,4.0,4.0
10.0,2.43169,4.67416,6.69094,99.39299,83.42015,102.30707,73.05438746736289,7.305438746736288,2.7300532228796723,1.9221858049340168,2.75155961491802,28.27991,12.0,1.4019710205228195,0.0037895742984255,1.3953938246726638,1.4078913576953236,3.0,0.0,3.0,3.0
14.0,3.67193,4.776039999999999,6.04269,94.8325,113.93679,108.11665,89.3152429815599,6.379660212968565,3.126222389483192,1.3006892832924373,1.6456441163094069,46.885940000000005,2.0,1.5039329171017806,0.0629882711365042,1.3252540645511015,1.6041951357102158,3.7142857142857135,0.4517539514526256,3.0,4.0
6.0,2.4773999999999994,2.478,6.31113,101.31525,101.32328,59.984330000000014,32.67517175469153,5.445861959115256,3.662273620743339,1.000242189392105,2.547481230322113,52.6542,166.0,1.523696844617259,0.0083261258981615,1.5180367219176476,1.5421151805070137,4.0,0.0,4.0,4.0
10.0,2.5233200000000005,4.96906,4.66587,83.86814000000001,90.06644,89.91673,58.16831760482902,5.816831760482902,3.4287112669426265,1.969254791306691,1.8490995989410768,6.281569999999988,10.0,1.5130298812697287,0.0444464386495366,1.3285212615146007,1.543831176401382,3.8,0.3999999999999999,3.0,4.0
16.0,3.33924,3.36521,9.54938,75.95978,103.23270999999998,83.88493,99.83554008825382,6.239721255515864,3.1963345441828657,1.0077772187683425,2.859746529150345,33.38799999999999,1.0,1.495797497861003,0.0508474726666095,1.4037941009331365,1.595649174969709,3.625,0.4841229182759271,3.0,4.0
14.0,4.22298,4.937989999999999,4.87189,119.60844,90.03099,89.57005999999998,88.32472664682464,6.3089090462017605,3.1612813640235853,1.1693140862613602,1.153661632307044,30.06937000000002,12.0,1.4955470410386265,0.0392720580469771,1.3479486613990852,1.5528084361032153,3.857142857142857,0.3499271061118826,3.0,4.0
8.0,3.5182799999999994,3.51762,4.30625,114.08889,114.10333,90.01968999999998,43.50957324132474,5.438696655165592,3.667098545776533,0.9998124083358916,1.2239645508600796,48.21190999999999,227.0,1.522985816776642,0.0012831733653648,1.5206709457262286,1.524516309713364,4.0,0.0,4.0,4.0
10.0,2.48576,3.95309,5.93897,104.51631,90.0177,90.00968,56.49585612343023,5.649585612343023,3.530212295837052,1.5902943164263643,2.389196865345005,14.543690000000012,11.0,1.529104428012198,0.037047181779201,1.4506207921098195,1.5624291819988323,4.0,0.0,4.0,4.0
8.0,3.32303,4.41661,4.3385,90.05432,89.52011000000002,131.69986,47.53904959659279,5.942381199574099,3.3562701424316024,1.3290912209639998,1.3055855649813572,42.23406999999999,12.0,1.5262682677740886,0.0298438080689154,1.4819820385888287,1.5684910777676024,4.0,0.0,4.0,4.0
8.0,3.6023,3.59269,4.2058,89.95082000000001,89.96651000000001,84.22528,54.1549870753576,6.7693733844197,2.9462456068653013,0.997332259945035,1.167531854648419,5.857389999999981,65.0,1.4847218229459938,0.0830245112649391,1.328840176780248,1.636230793914848,3.5,0.5,3.0,4.0
6.0,2.47106,3.2267999999999994,5.74469,80.0718,115.46633,112.62932,38.17021905669369,6.361703176115615,3.135046707296264,1.3058363617233089,2.324787742911949,58.02385000000002,65.0,1.493972623978831,0.0678260413548791,1.329643100376047,1.5667457338013542,3.6666666666666665,0.4714045207910317,3.0,4.0
12.0,2.43651,6.482010000000002,6.76324,78.50329,122.80136,100.89293999999998,87.55596850247895,7.296330708539912,2.733461159008859,2.6603666720021675,2.775789961871693,55.19100999999998,12.0,1.432586920925126,0.0409072892235228,1.3976734637455632,1.5069137326502522,3.1666666666666665,0.3726779962499649,3.0,4.0
8.0,2.48757,5.84596,4.7613,51.29211999999999,58.48017000000001,64.81852000000003,45.55089135314507,5.693861419143134,3.502761153972524,2.350068540784782,1.914036589925108,95.40918999999997,10.0,1.5282660747632917,0.0490461476406844,1.4682720766381585,1.6401333202287325,4.0,0.0,4.0,4.0
10.0,2.76671,4.84241,6.68727,108.60331,116.51613,96.08232,72.6479357024197,7.26479357024197,2.7453273657730586,1.75024126128145,2.4170476847952984,51.20175999999999,2.0,1.4070297250713926,0.0153797014390709,1.3921805740949051,1.4467961237164628,3.0,0.0,3.0,3.0
8.0,2.48824,4.304529999999999,4.97322,73.17217,120.05237,106.82145,43.456054125437305,5.432006765679663,3.671614829548538,1.7299496833102912,1.9986898369932165,63.70165,227.0,1.5223609757456544,0.000887992957192,1.5209598931685149,1.5237036781625637,4.0,0.0,4.0,4.0
8.0,2.41134,3.6071399999999993,7.13585,93.80966,70.28098,70.02389,53.74215037819621,6.717768797274526,2.968878089875472,1.4959068401801483,2.9592881966043776,43.50479,8.0,1.481743942579845,0.053045680908696,1.3868990171049356,1.5872456937376258,3.5,0.5,3.0,4.0
10.0,2.47249,3.40819,9.34349,66.18777,74.61904,68.73294999999999,66.47228649332715,6.647228649332715,3.0003837158632347,1.3784444022018287,3.77897989476196,60.46024000000001,8.0,1.5033444306349664,0.0533718199341903,1.4041518547887464,1.5897890090139932,3.8,0.3999999999999999,3.0,4.0
8.0,2.48501,4.78165,4.67721,87.77238,74.58862,58.66536000000001,45.42945162599671,5.678681453249589,3.5121245590672245,1.9241974881388808,1.8821694882515565,48.97363999999999,12.0,1.527060105057308,0.0341389569666281,1.481576381834265,1.5994907484344454,4.0,0.0,4.0,4.0
20.0,2.50304,4.73711,10.61055,78.08296,79.60145,74.3132,117.47229763592934,5.873614881796467,3.395564230281544,1.892542668115572,4.239065296599335,38.002390000000005,1.0,1.5256359940213806,0.0488181419074387,1.3323178524130417,1.625681715164044,3.9,0.3,3.0,4.0
10.0,3.35189,5.022659999999999,4.02497,64.80562000000002,71.57172,87.64529000000002,57.82552538768947,5.782552538768947,3.4490368157248747,1.4984560949195824,1.2008061123724223,45.977369999999965,1.0,1.534587575544598,0.0457803409671518,1.456780443987309,1.6734458559895318,4.0,0.0,4.0,4.0
12.0,2.44118,6.23789,6.25571,122.35216,101.33194000000002,89.94793,78.2778005637395,6.523150046978292,3.0574548264938617,2.555276546588125,2.5625762950704165,43.736170000000016,12.0,1.4626725275016172,0.0621120312051524,1.3824808944419782,1.53252150830166,3.333333333333333,0.4714045207910317,3.0,4.0
8.0,3.26276,3.76117,4.75675,93.50529,91.51228,85.20108,58.04711713969585,7.255889642461981,2.748696242341167,1.152757174907134,1.4578914783802672,9.816490000000002,2.0,1.4145600004552854,0.0302525307007319,1.3705425809132672,1.461461051892171,3.0,0.0,3.0,3.0
8.0,2.47374,4.80328,4.80268,127.07184,75.07122000000001,104.92724,43.60579736967198,5.450724671208998,3.659006425406864,1.941707697656181,1.9414651499349165,66.92786,194.0,1.5242133397191922,0.0094496082358351,1.5182223957724377,1.5407457255457486,4.0,0.0,4.0,4.0
6.0,2.43057,3.2508,5.57657,89.30628,78.96573,92.68807,43.18997685450552,7.198329475750921,2.7706757050040256,1.3374640516422074,2.294346593597387,14.416060000000016,12.0,1.4021110699997583,0.0019480163031996,1.3988301647903427,1.4048564499258658,3.0,0.0,3.0,3.0
8.0,2.4866300000000003,5.306,5.29427,126.6556,90.09292000000002,117.81347,45.53691783529507,5.692114729411884,3.5038360158172885,2.13381162456819,2.1290943968342693,64.56199000000004,10.0,1.528147273198984,0.0491193066426203,1.468888234609646,1.6404243199076889,4.0,0.0,4.0,4.0
10.0,3.45889,4.18052,5.64513,99.92113,86.1594,114.01629,73.44630817683918,7.344630817683918,2.7154852422339624,1.2086305144135834,1.6320640436671878,37.77802,12.0,1.4010600979530727,0.000739052234197,1.3999653439842563,1.4024010267086633,3.0,0.0,3.0,3.0
10.0,2.56183,3.78688,6.95012,74.25638,98.69523,89.84691,64.08249742903544,6.4082497429035445,3.112275175786269,1.478193322741946,2.7129512887272,24.591940000000008,12.0,1.4729204855747589,0.0507858101503957,1.3942685726538755,1.5512523701134784,3.4,0.4898979485566356,3.0,4.0
6.0,3.36557,4.845179999999999,5.26279,90.8175,88.71083,151.66754999999998,40.71559029611452,6.785931716019086,2.9390564818087457,1.4396313254515578,1.563714318822666,63.77421999999999,12.0,1.487261127185607,0.0564412160137302,1.396408876507425,1.5829539868985334,3.6666666666666665,0.4714045207910317,3.0,4.0
8.0,2.45679,3.66348,6.40897,105.51692,90.02518,70.38453,52.1008826394798,6.512610329934975,3.0624028745285874,1.4911653010635832,2.608676362245044,35.15757000000001,12.0,1.499797163669628,0.0500074390680084,1.394672261793622,1.5824002924033471,3.75,0.4330127018922193,3.0,4.0
8.0,2.45561,3.3516600000000003,8.98318,53.61601,81.99381,68.37049,55.0187709412404,6.87734636765505,2.89999013120489,1.36489914929488,3.6582274872638574,66.01969,12.0,1.469327329953794,0.058112743013294,1.4019263710594376,1.5816187098410763,3.5,0.5,3.0,4.0
6.0,2.48124,3.68782,4.21912,75.09138,89.96479000000001,70.36933,34.981989667014616,5.830331611169103,3.420772251936834,1.486281053021876,1.7004078605858362,34.574499999999986,12.0,1.5269477322467282,0.0240848899649042,1.4929805790454511,1.5730215009043893,4.0,0.0,4.0,4.0
8.0,2.48616,4.76153,5.31412,87.8662,62.07195000000001,58.50817000000001,45.56356229820161,5.695445287275201,3.501787057745419,1.9152146281816131,2.1374810953438232,61.55367999999998,10.0,1.528364532660603,0.0487102476652339,1.46808599701919,1.639984744338766,4.0,0.0,4.0,4.0
6.0,2.48227,4.57997,5.91243,39.18563,65.16002,57.159180000000006,35.68237995225131,5.947063325375218,3.35362774934284,1.8450732595567767,2.3818641807700205,108.49517,51.0,1.5259349570097385,0.0230535190653569,1.507150313119062,1.5755699882988137,4.0,0.0,4.0,4.0
8.0,2.47874,3.68389,5.81873,83.22366,77.77437,90.10595,51.54571825225322,6.443214781531652,3.0953859635789422,1.48619459886878,2.3474547552385485,19.107920000000007,12.0,1.500406005693096,0.055472591978439,1.3301570604662143,1.5517000547079856,3.75,0.4330127018922193,3.0,4.0
6.0,2.43013,2.42985,8.54233,81.50520000000002,91.47794,59.98657999999998,42.90464994983618,7.150774991639364,2.7891014076650578,0.9998847798265934,3.515174085336998,39.986160000000005,2.0,1.4028645003467066,0.0003878680163611,1.402218646110052,1.4033416199180186,3.0,0.0,3.0,3.0
10.0,3.88262,4.306010000000001,4.72491,102.06914000000002,88.72587,75.07103,74.39788925971955,7.439788925971955,2.6807530151094805,1.1090474988538668,1.2169385621049704,28.272240000000025,2.0,1.4082663001545337,0.0284077656610457,1.3684520660622306,1.4617453270960377,3.0,0.0,3.0,3.0
8.0,2.4740400000000005,4.11755,4.2805,90.01697,89.99476000000001,90.02495,43.60537622345925,5.450672027932407,3.6590417645515263,1.6643021131428752,1.7301660442030036,0.0471599999999909,194.0,1.5241875001189702,0.0116978595664029,1.5168033928460898,1.5445229201703243,4.0,0.0,4.0,4.0
6.0,2.47781,2.47815,6.31069,90.00068,101.32042,59.96180000000001,32.67190669765868,5.445317782943113,3.6626396089408537,1.0001372179464931,2.546882125748141,41.35929999999999,166.0,1.5236462755348512,0.0084530488280273,1.517407655167446,1.543106956547899,4.0,0.0,4.0,4.0
8.0,2.45667,3.66418,6.46938,98.87395,100.9447,109.58868,52.350729390778845,6.543841173847356,3.0477873874422774,1.4915230779876825,2.6333939845400485,39.40733,12.0,1.50011725986179,0.0499946801485015,1.3975449990501103,1.5789641764293938,3.75,0.4330127018922193,3.0,4.0
20.0,2.44013,8.97958,7.34146,63.35168,65.63149,75.7318,130.59222280192182,6.529611140096091,3.054429454857849,3.679959674279649,3.0086347858515734,65.28502999999999,1.0,1.473503353860046,0.0685914571094028,1.3315777323558038,1.636501472372853,3.4,0.4898979485566356,3.0,4.0
6.0,2.48248,3.84394,3.74736,90.04109,90.01116,90.00556,35.75918838810462,5.95986473135077,3.3464243727151155,1.5484273790725405,1.5095227353291871,0.0578100000000034,51.0,1.526758700938263,0.0229459026149576,1.508735526606176,1.576446054033655,4.0,0.0,4.0,4.0
12.0,3.34646,5.92239,4.6604,114.95648,91.13394,108.5115,78.1275371408242,6.510628095068683,3.063335257958248,1.7697477334257694,1.392635800218739,44.60192000000001,2.0,1.4689020976801477,0.0752854138560803,1.351523265828368,1.5841890468921025,3.333333333333333,0.4714045207910317,3.0,4.0
12.0,3.29557,4.864,5.79305,64.96475,83.01216999999998,87.00065000000001,83.51110661856522,6.959258884880435,2.8658563972103326,1.475920705674587,1.7578294498372056,35.022430000000014,2.0,1.494655004853097,0.0647321676564195,1.3447894779882472,1.5807952281744369,3.6666666666666665,0.4714045207910317,3.0,4.0
6.0,2.48739,2.4870999999999994,6.57669,100.88339,67.77676,120.00178,32.61712437011625,5.436187395019375,3.668791221831373,0.9998834119297736,2.644012398538227,63.108410000000006,227.0,1.5227517339009022,0.0008023468444978,1.5210076270317732,1.5235636078493962,4.0,0.0,4.0,4.0
8.0,2.48446,3.82392,5.78593,73.89418,115.49620000000002,108.96389999999998,46.3094181902696,5.7886772737837,3.44538754741135,1.5391352648060344,2.3288481199133817,60.56591999999999,12.0,1.5321763486540236,0.0449103835128468,1.4402513079052708,1.6340472105591095,4.0,0.0,4.0,4.0
16.0,2.49212,6.53435,6.46189,59.92718,84.73684,88.11067000000001,90.66884479393802,5.666802799621126,3.519486613582332,2.622004558367976,2.592928911930405,37.22530999999999,1.0,1.5288054006667575,0.0573944493611967,1.3188314021069023,1.6174742752758529,3.875,0.3307189138830738,3.0,4.0
6.0,3.51775,3.51781,3.31904,89.99732999999999,90.01687,120.04893,35.55216939754846,5.9253615662580765,3.365910480239676,1.0000170563570463,0.9435121881884728,30.06847000000002,179.0,1.528265785195719,0.01199622086981,1.5149491986376928,1.543141849408216,4.0,0.0,4.0,4.0
10.0,3.33299,4.881500000000001,4.79808,101.1147,106.26609999999998,82.30615999999999,73.2693431503263,7.326934315032631,2.722043864124448,1.4646008538879507,1.439572275944422,35.07463999999999,2.0,1.4086591703955875,0.0272633180558789,1.3471303276037587,1.4748334916634,3.0,0.0,3.0,3.0
6.0,2.54747,2.43854,6.53815,89.02214000000001,103.06185,90.98291,39.55537839346098,6.59256306557683,3.0252629207624238,0.9572399282425308,2.56652678932431,15.022620000000003,10.0,1.423069037595586,0.0253178302904117,1.3981778401004452,1.4647440408230312,3.0,0.0,3.0,3.0
8.0,2.43384,4.16876,6.48551,98.25656,100.79576,89.96846,63.9444908922254,7.9930613615281745,2.4951937302861324,1.7128323965420895,2.6647232357098245,19.08386,12.0,1.4338886292054838,0.0429809816869098,1.3832106170718204,1.4904963322733769,3.25,0.4330127018922193,3.0,4.0
6.0,2.48718,2.48753,6.57601,100.90847,79.09176999999998,59.97893,32.604804627662,5.434134104610333,3.670177476510324,1.00014072162047,2.6439622383583017,51.83777000000001,227.0,1.5225601887071634,0.0007194082906597,1.5214417982704314,1.52366517455004,4.0,0.0,4.0,4.0
8.0,3.32081,3.78528,3.91982,91.96246,74.17784,84.11874999999999,47.056914708917525,5.882114338614691,3.390657754499643,1.1398664783591956,1.1803806902532816,23.66587,1.0,1.5357137885628478,0.046246197600138,1.445546446947209,1.598681937718155,4.0,0.0,4.0,4.0
12.0,2.49702,6.24455,5.82538,112.58114000000002,102.41729,90.04589,81.55740081993918,6.796450068328265,2.934507926133144,2.500800954738048,2.3329328559643097,35.04432000000001,12.0,1.4710609511423671,0.0866636738459807,1.191107632511863,1.554262507737859,3.333333333333333,0.7453559924999299,2.0,4.0
16.0,2.4475,7.53839,6.12201,93.535,101.77569,89.94668000000001,110.3569413100816,6.897308831880101,2.8915968649820405,3.080036772216548,2.501331971399388,15.364009999999992,8.0,1.4524008399648405,0.0575729738146213,1.3444898656964124,1.6138029172624526,3.375,0.4841229182759271,3.0,4.0
10.0,2.48437,3.92611,6.87794,66.1607,89.99712,108.43283,57.57962190838105,5.757962190838105,3.463766508715897,1.5803241868159734,2.768484565503528,42.27501,12.0,1.5335961823784416,0.0611235542575599,1.4386085898654226,1.6869271800836037,4.0,0.0,4.0,4.0
6.0,2.42633,4.22567,4.22237,92.90587,89.95294000000001,89.98296000000002,43.23572771458907,7.205954619098178,2.767743852038504,1.7415891490440294,1.7402290702418877,2.969969999999961,63.0,1.4476035127788691,0.0525908028079152,1.3830799817153536,1.4980401169834698,3.333333333333333,0.4714045207910317,3.0,4.0
