formula,elements,num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,density,b_over_a,c_over_a,angle_deviation,space_group_number,space_group_symbol,crystal_system,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,mean_coordination,std_coordination,min_coordination,max_coordination,row_index,split,source_file,material_id,energy,relative_energy,cluster_hierarchical,PC1,PC2
C,C,8,2.47458,4.27969,4.8058,116.51642,104.93518,90.00233,43.61144137159578,5.451430171449473,3.6585328928049896,1.7294611610859218,1.9420669366114651,41.453929999999986,194,P6_3/mmc,hexagonal,1.5242843006319855,0.0091661948367775,1.5180330035444007,1.540158846699632,4.0,0.0,4.0,4.0,4671,train,huggingface,C-142781-4679-52,-154.52401625,0.032968750000009,2,3.357121383613438,-2.0577313826203767
C,C,6,3.27714,4.233479999999999,4.23773,119.84691,124.00924000000002,95.24987,36.249653786285975,6.041608964380996,3.3011465509702784,1.291821527307347,1.29311838981551,69.10602,12,C2/m,monoclinic,1.500861099223111,0.0597534492172126,1.3441520718329667,1.5688785311412232,3.6666666666666665,0.4714045207910317,3.0,4.0,4672,train,huggingface,C-136214-3679-8,-154.20133533333333,0.3556496666666646,0,0.2357690961268976,-0.22913325572407128
C,C,8,3.39956,4.68614,4.58254,75.37296,89.33198,134.35319,48.604510370065974,6.075563796258247,3.2826972547569135,1.378454858864088,1.3479803268658297,59.64825,5,C2,monoclinic,1.5098077766138898,0.0453254678898668,1.3786689719957723,1.5696178208035263,3.75,0.4330127018922193,3.0,4.0,4673,train,huggingface,C-170890-7665-5,-154.20242375,0.354561249999989,0,0.4192829914890409,0.05090910104314206
C,C,6,2.42573,4.21603,5.96242,135.01561,90.05816,89.97185,43.10574137944591,7.184290229907652,2.7760900460355997,1.7380458666051044,2.45798996590717,45.10192000000001,63,Cmcm,orthorhombic,1.449301518086799,0.0533163441412803,1.384017579839716,1.5018669717356885,3.3333333333333335,0.4714045207910317,3.0,4.0,4674,train,huggingface,C-41302-4393-41,-154.30363450000002,0.253350499999982,0,-1.7689416483542815,0.21027651415480145
C,C,6,3.11253,2.4293600000000004,6.76479,96.95417,59.07865999999999,86.31546999999999,43.0757053845603,7.17928423076005,2.7780257688677694,0.7805097460908008,2.1734055575367948,41.56004000000002,12,C2/m,monoclinic,1.4018283742897442,0.0021187974602888,1.3986380986756692,1.404757257454791,3.0,0.0,3.0,3.0,4675,train,huggingface,C-193934-9379-54,-154.44811283333334,0.1088721666666572,1,-3.5981772079864833,-3.0194922733769225
C,C,10,2.44316,4.76715,5.79649,81.20671,102.23333,90.00164000000001,65.1661017690992,6.51661017690992,3.060523194366477,1.9512230062705676,2.3725380245256145,21.028260000000017,12,C2/m,monoclinic,1.4715152076553903,0.0780887995045427,1.3216436896274664,1.636985875515448,3.4,0.4898979485566356,3.0,4.0,4676,train,huggingface,C-126136-4977-48,-154.176647,0.3803379999999947,0,-0.7643926271498614,2.4956250702321534
C,C,6,2.45077,3.40954,5.62058,111.75976,77.43457,111.00934,40.52485896798955,6.754143161331592,2.9528892294230547,1.3912117416159002,2.293393504898461,55.33453,12,C2/m,monoclinic,1.4854735677209434,0.0621119324277032,1.3967242805958402,1.5949504066358,3.6666666666666665,0.4714045207910317,3.0,4.0,4677,train,huggingface,C-172951-5413-19,-154.07631999999998,0.4806650000000161,0,-0.3731890320421688,0.3077888762979936
C,C,6,2.4815700000000005,4.83989,4.89679,135.4988,120.47039,75.12432000000001,34.98985242674238,5.8316420711237305,3.4200035516298892,1.9503338612249497,1.973262894054973,90.84487,12,C2/m,monoclinic,1.5270260743532955,0.0242533676933134,1.4927357206136198,1.5733597279942344,4.0,0.0,4.0,4.0,4678,train,huggingface,C-40104-915-38,-154.30966733333335,0.2473176666666461,2,2.5003289359727288,-1.2692285957117553
C,C,6,2.48098,4.21646,3.68957,104.65796,109.63732,90.02292000000001,35.01353947895737,5.835589913159562,3.417689880863996,1.699513901764625,1.487142177687849,34.31820000000002,12,C2/m,monoclinic,1.526939974560513,0.0236305354674928,1.493258367083398,1.5681072933718312,4.0,0.0,4.0,4.0,4679,train,huggingface,C-53852-3564-34,-154.310085,0.2469000000000107,2,2.6110564660764903,-1.756918787237943
C,C,10,3.81423,4.568500000000001,4.88845,101.52022,102.30898,110.77468,74.19495505728655,7.419495505728655,2.688085272061736,1.1977515776447674,1.281634825377599,44.60388,2,P-1,triclinic,1.4084950294848106,0.02914785403681,1.344727961987734,1.473424603721804,3.0,0.0,3.0,3.0,4680,train,huggingface,C-170340-7457-26,-154.196673,0.3603119999999933,1,-3.920123279280083,-1.3050454772674718
C,C,8,4.578350000000001,3.35006,3.40723,92.07184999999998,89.24763,111.46126,48.60405231184867,6.075506538981084,3.282728191816293,0.7317177585811481,0.7442047899352385,24.28547999999998,5,C2,monoclinic,1.509604501077971,0.0463529888546096,1.373705383129828,1.567113632146923,3.75,0.4330127018922193,3.0,4.0,4681,train,huggingface,C-170902-8935-33,-154.19696875,0.360016250000001,0,0.3840243629119226,-1.0837999930567461
C,C,10,4.32249,4.40708,4.15623,88.60835,89.80283000000001,67.36624,73.05357708563635,7.305357708563635,2.7300835073001286,1.019569738738551,0.9615360590770596,24.22257999999998,12,C2/m,monoclinic,1.4064857446462942,0.0131173649946982,1.3909229757195192,1.437609426968162,3.0,0.0,3.0,3.0,4682,train,huggingface,C-152554-2594-10,-154.254964,0.3020209999999963,1,-3.7017303230858145,-2.2635290054632096
C,C,6,2.4611,3.35609,4.48574,111.95482,95.37018,75.51979,33.27218922576193,5.545364870960321,3.596559840366931,1.363654463451302,1.8226565356954207,41.80521000000002,15,C2/c,monoclinic,1.535374209634013,0.0272857572868923,1.4939314747382024,1.5807038419514314,4.0,0.0,4.0,4.0,4683,train,huggingface,C-40142-1323-11,-154.20139466666666,0.355590333333339,2,3.0877357898819766,-1.8406022729448197
C,C,6,2.51478,4.18817,4.18796,109.78456,107.46833,107.46837,35.403141181720414,5.900523530286736,3.3800791561470565,1.6654220249882694,1.6653385186775782,54.72125999999999,71,Immm,orthorhombic,1.5023917373200495,0.0628302618713136,1.3576372089521824,1.5681344181261674,3.6666666666666665,0.4714045207910317,3.0,4.0,4684,train,huggingface,C-189692-2339-7,-154.2339575,0.3230274999999949,0,0.7040800076566234,0.05499820395478405
C,C,6,2.42854,3.0415600000000005,6.00303,96.33907,96.10943,101.25564,42.84877759693287,7.141462932822145,2.7927382362252113,1.2524232666540394,2.4718678712312747,23.70414000000001,69,Fmmm,orthorhombic,1.4014762649014394,0.0035342241208401,1.3965157805996935,1.404632892165863,3.0,0.0,3.0,3.0,4685,train,huggingface,C-193940-9208-25,-154.44106983333333,0.1159151666666673,1,-3.3743182944042305,-2.606492944570556
C,C,18,2.43726,5.35988,10.43752,60.10613000000001,92.19957,97.5522,117.12463168397294,6.506923982442941,3.0650790832797825,2.199141659076176,4.282481146861639,39.645639999999986,1,P1,triclinic,1.468245990956457,0.0686030689422704,1.3668891109263523,1.6079150368183242,3.3333333333333335,0.4714045207910317,3.0,4.0,4686,train,huggingface,C-150715-7121-42,-154.07004388888888,0.4869411111111219,0,-1.2846023539342948,5.3055490863998465
C,C,8,2.48329,3.8217,6.92052,131.76792,79.74934,108.94282,46.26497996391273,5.783122495489091,3.448696895255841,1.5389664517635877,2.786835206520382,70.9614,12,C2/m,monoclinic,1.5317324025726426,0.0448743194126523,1.4412260821527414,1.634277001435936,4.0,0.0,4.0,4.0,4687,train,huggingface,C-102862-9284-30,-154.217915,0.3390699999999924,2,2.467527966608544,-0.007585085417205062
C,C,16,4.27888,4.30905,6.0598,91.409,63.20447,81.11494,97.97186951869602,6.1232418449185015,3.2571368402880534,1.0070509105186405,1.4162117189544927,37.08959,2,P-1,triclinic,1.4949594342385049,0.0530899736483695,1.3355324164219446,1.5992080275072549,3.625,0.4841229182759271,3.0,4.0,4688,train,huggingface,C-142740-3180-35,-154.11973,0.4372549999999933,0,-0.28058378650132515,1.8895554428720849
C,C,6,3.00486,3.63705,4.60642,66.48433,75.34037,89.79596,44.389015182726695,7.398169197121116,2.695834072413271,1.2103891695453366,1.532989889712,38.37934000000001,12,C2/m,monoclinic,1.4094651318907063,0.0219889291633364,1.3777084242829265,1.4435949451573875,3.0,0.0,3.0,3.0,4689,train,huggingface,C-40136-8907-14,-154.13552066666668,0.4214643333333185,1,-3.5802308995591208,-2.5435443216496005
C,C,6,2.48716,2.48717,6.08999,89.97722,90.01822,120.01822,32.61944770787546,5.436574617979243,3.668529910197507,1.000004020650059,2.4485718650991495,30.059219999999996,227,Fd-3m,cubic,1.52278709336711,0.0004268675709688,1.522118166251356,1.523336493559448,4.0,0.0,4.0,4.0,4690,train,huggingface,C-13919-5282-43,-154.54138816666668,0.0155968333333191,2,3.366104353073329,-3.147555257746287
C,C,8,2.4249799999999997,4.80276,6.22762,66.94947,79.10555,59.866380000000014,57.71771824259184,7.2147147803239795,2.7643832365306387,1.9805359219457483,2.5681119019538308,64.0786,12,C2/m,monoclinic,1.4398398972971291,0.0505004463538981,1.3818662136669366,1.513829142266662,3.25,0.4330127018922193,3.0,4.0,4691,train,huggingface,C-113032-4206-15,-154.22425,0.3327349999999853,0,-2.0918943032741377,0.9770741268627484
C,C,8,2.48354,3.79014,5.92342,81.84595,102.12829,89.94672,53.93411150591916,6.741763938239895,2.9583113229390787,1.52610386786603,2.3850713095017597,20.33562000000001,12,C2/m,monoclinic,1.5013501036431125,0.0549357939028774,1.3240068818079591,1.5640538762617306,3.75,0.4330127018922193,3.0,4.0,4692,train,huggingface,C-34627-4459-62,-154.0813775,0.4756074999999953,0,-0.620060317482049,1.1106505489820266
C,C,6,2.4878900000000006,4.3050500000000005,3.51756,65.89577000000001,90.0137,73.19927000000001,32.61880667981578,5.4364677799692975,3.6686020045151593,1.7304020676155294,1.4138727998424363,40.918659999999974,227,Fd-3m,cubic,1.5227774544488373,0.0004117715872195,1.5221066966225,1.5231364982733262,4.0,0.0,4.0,4.0,4693,train,huggingface,C-141029-5572-23,-154.54866466666667,0.0083203333333301,2,3.528626567637455,-3.147202244144028
C,C,8,2.50392,3.29778,6.54639,94.18911,78.89224,112.21164,49.10721098496334,6.138401373120417,3.249092945015245,1.317046870507045,2.614456532157577,37.50851,69,Fmmm,orthorhombic,1.5092507736735017,0.0531522460077539,1.3347776650695409,1.562301676352592,3.75,0.4330127018922193,3.0,4.0,4694,train,huggingface,C-142742-7620-12,-154.11379375,0.4431912499999839,0,0.26504920611105787,0.7099873442507505
C,C,6,2.47257,5.824490000000001,3.23862,61.41267,67.72322,77.91492000000001,37.875618234851494,6.312603039141916,3.159431453460837,2.3556421051780134,1.3098193377740568,62.949189999999994,12,C2/m,monoclinic,1.4932655220794346,0.0675397966765066,1.3267793191479516,1.57366226381675,3.6666666666666665,0.4714045207910317,3.0,4.0,4695,train,huggingface,C-157691-3994-7,-154.21228233333332,0.3447026666666772,0,-0.023096285236010098,0.877407943633179
C,C,8,2.45516,4.19319,5.10042,72.37054000000002,75.92037,89.98186000000001,48.38608084492899,6.048260105616124,3.297516351282277,1.7079090568435462,2.0774287622802587,31.727229999999963,12,C2/m,monoclinic,1.4911017602970265,0.0871121273338707,1.334718610275608,1.6437362153172108,3.5,0.5,3.0,4.0,4696,train,huggingface,C-102891-3492-27,-154.16527,0.3917150000000049,0,0.25715238214397895,1.6915840053546194
C,C,6,2.4604799999999996,3.3975899999999997,5.31464,95.86457,90.01905,111.11898,41.19475112352868,6.865791853921447,2.904870555271224,1.38086470932501,2.160001300559241,27.0026,12,C2/m,monoclinic,1.4878001230769935,0.0601855642377433,1.4003310557851991,1.5937485402886349,3.6666666666666665,0.4714045207910317,3.0,4.0,4697,train,huggingface,C-136235-2385-16,-154.156258,0.4007269999999892,0,-0.4361456226908118,0.2632340381341514
C,C,14,2.4505,7.228170000000001,5.40552,106.05167,89.92981,99.80902,90.5614888364524,6.468677774032315,3.0832014349425534,2.9496714956131407,2.205884513364619,25.93088,12,C2/m,monoclinic,1.4670757798840208,0.0593248374968256,1.398232291486723,1.5899393050377957,3.4285714285714284,0.4948716593053935,3.0,4.0,4698,train,huggingface,C-189722-5605-3,-154.25224714285716,0.3047378571428396,0,-0.6572887608361796,3.6016255907950048
C,C,6,2.43231,3.99378,4.63169,95.97488,75.39978000000002,90.93152,43.30100059930174,7.216833433216956,2.763571693823499,1.6419699791556177,1.904235068720681,21.50662,166,R-3m,trigonal,1.4025847784717704,0.0034235191123649,1.3983758405515436,1.4074503526742794,3.0,0.0,3.0,3.0,4699,train,huggingface,C-157670-1845-5,-154.46245483333334,0.094530166666658,1,-3.130075368097346,-2.906749912135705
C,C,10,2.4485,4.8523700000000005,5.45223,108.74966000000002,89.95125,104.61012,59.12904000338563,5.912904000338563,3.3730019283139834,1.9817725137839497,2.226763324484378,33.40853000000001,12,C2/m,monoclinic,1.512630096236251,0.0360618691245569,1.4654190333418835,1.5621824946506662,3.8,0.3999999999999999,3.0,4.0,4700,train,huggingface,C-72722-2079-14,-154.178548,0.378436999999991,0,1.0817991830943336,0.9828762609215221
C,C,12,4.21749,4.76719,4.62845,76.03729,86.93078,89.88143,90.1728845499427,7.514407045828558,2.6541331170167313,1.1303381869310896,1.0974418433712945,17.150500000000008,2,P-1,triclinic,1.4513965501294894,0.0584246520873854,1.3569640784096026,1.55114863118526,3.3333333333333335,0.4714045207910317,3.0,4.0,4701,train,huggingface,C-57152-1382-47,-154.17057666666668,0.3864083333333212,0,-2.3989867323059793,0.9210150559187578
C,C,14,2.46413,6.13127,5.61381,102.38047000000002,89.99386,101.604,81.06722325808938,5.7905159470063845,3.4442935271404145,2.488208820151534,2.278211782657571,23.990610000000014,8,Cm,monoclinic,1.526180749431043,0.0627921001168315,1.3819764806298505,1.6831197775073796,3.857142857142857,0.3499271061118826,3.0,4.0,4702,train,huggingface,C-193915-3332-19,-154.0743828571429,0.4826021428571039,0,1.382166673386634,3.4223238890804963
C,C,6,2.67896,4.19266,5.20734,113.61813,53.26977999999999,89.80855,40.5312056245343,6.755200937422384,2.952426845601378,1.565032699256428,1.943791620628901,60.53980000000001,12,C2/m,monoclinic,1.3984505309837945,0.0053625591904268,1.3908679924400906,1.4023627737371906,3.0,0.0,3.0,3.0,4703,train,huggingface,C-152554-2594-31,-154.24687516666668,0.3101098333333141,1,-3.1018640055288165,-2.4395735590543035
C,C,10,2.48304,4.26788,6.07173,62.299319999999994,89.99832,89.99299999999998,56.969452805118145,5.696945280511814,3.500865044869388,1.7188124234808944,2.445280784844384,27.709360000000014,11,P2_1/m,monoclinic,1.5248086487218546,0.0131900704131801,1.5087322550365394,1.5436835062509744,4.0,0.0,4.0,4.0,4704,train,huggingface,C-13935-8914-32,-154.403458,0.1535269999999968,2,2.5296793913049123,-0.5590476849643459
C,C,6,3.5394800000000006,3.44296,4.83136,56.421340000000015,81.35207999999999,62.74788,43.183903696147254,7.197317282691209,2.7710653583441753,0.9727304575813396,1.364991467673217,69.4787,12,C2/m,monoclinic,1.4109576469296896,0.0188428339301063,1.393514856860744,1.445777588663575,3.0,0.0,3.0,3.0,4705,train,huggingface,C-152560-3717-33,-154.08704433333332,0.4699406666666732,1,-3.365522513173428,-3.0575109922649335
C,C,8,2.4853,4.08676,4.67841,96.65661,74.63539,89.99944,45.48716426316815,5.685895532896018,3.5076684894559023,1.6443729127268336,1.8824327043012916,22.021779999999993,12,C2/m,monoclinic,1.5275865762515095,0.0340474849518591,1.4828040130715272,1.5993617452435998,4.0,0.0,4.0,4.0,4706,train,huggingface,C-57169-8585-6,-154.36820375,0.1887812500000052,2,2.810136187691387,-0.8355305216698526
C,C,6,2.42758,3.09546,5.64532,89.54076999999998,100.70404,86.85529,41.61354390461909,6.935590650769849,2.875636351586528,1.2751217261635046,2.325492877680653,14.307980000000027,12,C2/m,monoclinic,1.4008494049468547,0.0016292152665897,1.3993568158215173,1.4031343485596433,3.0,0.0,3.0,3.0,4707,train,huggingface,C-176639-8613-25,-154.39823566666666,0.1587493333333327,1,-3.236322152261084,-2.517591611382212
C,C,8,3.28625,4.714000000000001,4.15072,55.31510000000001,77.21931000000001,67.16998,48.73168457455828,6.091460571819785,3.2741304585214155,1.4344617725370867,1.2630566755420312,70.29560999999998,12,C2/m,monoclinic,1.5302096545514627,0.0553471281257943,1.4589012470245442,1.6182092661731338,4.0,0.0,4.0,4.0,4708,train,huggingface,C-47662-4096-8,-154.15766625,0.3993187499999919,2,2.2171354310353677,-0.9659613822921171
C,C,6,2.69113,4.8159,5.451,131.55585,118.01223000000002,86.16125000000001,43.355080819791944,7.225846803298658,2.7601244723279676,1.7895456555424674,2.0255431733138125,73.40683,12,C2/m,monoclinic,1.4094834232106142,0.0159740781611524,1.3828859239084013,1.4363120435984431,3.0,0.0,3.0,3.0,4709,train,huggingface,C-170350-1491-32,-154.10931366666668,0.447671333333318,1,-3.5088108843820507,-1.8007538753251493
C,C,8,2.48354,4.04934,5.01098,66.16586,85.61505,78.9721,45.24504473460232,5.6556305918252905,3.526439054188768,1.6304710212036044,2.0176763812944425,39.24699000000001,15,C2/c,monoclinic,1.5360577183922808,0.0288575366542195,1.5054167978072353,1.5836581727213814,4.0,0.0,4.0,4.0,4710,train,huggingface,C-142761-8059-7,-154.06939125,0.487593750000002,2,2.9327911962133073,-1.0298542631743899
C,C,8,3.04765,2.43006,8.9769,67.50519,104.19645,109.57393000000002,57.34886081626046,7.168607602032558,2.782163245959024,0.7973553393598347,2.9455153971092485,56.26519000000002,12,C2/m,monoclinic,1.4018927269877202,0.0018160822664465,1.3998803762373089,1.4047885107499325,3.0,0.0,3.0,3.0,4711,train,huggingface,C-76026-3583-56,-154.44812125,0.1088637499999833,1,-3.812670364226227,-2.0175907506304647
C,C,8,2.48478,4.676560000000001,4.08576,83.37456,90.00825,105.31429,45.46298143263817,5.682872679079772,3.5095343009351057,1.882082115921732,1.6443145872069154,21.947980000000015,12,C2/m,monoclinic,1.5272436859308138,0.0334930279795488,1.483277325586845,1.5946161282373188,4.0,0.0,4.0,4.0,4712,train,huggingface,C-76050-9799-56,-154.36686375,0.1901212500000042,2,2.8150987914184395,-0.7688049870929602
C,C,6,3.1365599999999993,4.59433,4.39439,103.34131,102.25464,127.9107,43.13468011449125,7.189113352415209,2.774227587937127,1.464767133420053,1.4010221389037674,63.50665000000001,2,P-1,triclinic,1.4112236988807112,0.0218873634507464,1.3792394908526686,1.4421026284614786,3.0,0.0,3.0,3.0,4713,train,huggingface,C-13911-8164-11,-154.10137133333333,0.4556136666666646,1,-3.4340824728497883,-2.3206412453524856
C,C,8,2.48794,4.974639999999999,4.30519,125.30255,89.99799,90.02307,43.4854061027948,5.43567576284935,3.669136546257642,1.999501595697645,1.7304235632692104,35.32763,227,Fd-3m,cubic,1.5227034670069115,0.000212496541052,1.5224529210748825,1.5229701902304458,4.0,0.0,4.0,4.0,4714,train,huggingface,C-34637-5565-19,-154.54613125,0.0108537499999954,2,3.422073850585817,-2.1902891997955467
C,C,6,2.42948,3.0705800000000005,5.89674,94.66182000000002,101.94505,89.9862,42.88807154617086,7.1480119243618105,2.7901795360894144,1.2638836294186413,2.4271613678647284,16.62067000000002,166,R-3m,trigonal,1.4020716450154802,0.0024294148720674,1.39858063406892,1.403838500379363,3.0,0.0,3.0,3.0,4715,train,huggingface,C-28260-8517-17,-154.45342866666667,0.10355633333333,1,-3.1620985597413425,-2.955987492942088
C,C,8,2.48725,4.06211,5.31293,75.89357,117.96496,90.03655,45.575019598013114,5.696877449751639,3.5009067284652446,1.6331731832344958,2.1360659362750023,42.10794000000001,10,P2/m,monoclinic,1.528567183526964,0.0494875410760382,1.4685651353394713,1.6449996739568484,4.0,0.0,4.0,4.0,4716,train,huggingface,C-170892-2455-35,-154.36265375,0.1943312500000047,2,2.8234885313433677,-0.3064912997945953
C,C,8,2.49463,3.42086,7.21681,61.67103000000001,80.02432,68.60754,50.47597301162831,6.309496626453539,3.1609869654986653,1.3712895299102472,2.8929380308903525,59.69710999999999,63,Cmcm,orthorhombic,1.52448899748629,0.0378523109540156,1.466775110745394,1.5830480422200632,4.0,0.0,4.0,4.0,4717,train,huggingface,C-107760-8155-20,-154.0915075,0.4654774999999915,2,1.8015971200140404,-0.6257051261801375
C,C,10,4.08074,4.74202,4.58212,101.3475,100.21058999999998,118.27742,72.70724019349369,7.270724019349369,2.7430881081444456,1.1620490401250756,1.1228649705690634,49.835509999999985,2,P-1,triclinic,1.4108439633527792,0.0362333022968955,1.3399450605945344,1.476059447600231,3.0,0.0,3.0,3.0,4718,train,huggingface,C-184056-7379-10,-154.195359,0.3616260000000011,1,-3.766640493956232,-1.3408710548139766
C,C,10,2.51569,4.92606,6.14313,77.77862000000002,65.57143,59.23631999999998,59.55971968323803,5.955971968323803,3.348611561832178,1.95813474633202,2.441926469477558,67.41363,25,Pmm2,orthorhombic,1.5130665089315556,0.0527300607903395,1.3619172838593407,1.5665092903435138,3.8,0.3999999999999999,3.0,4.0,4719,train,huggingface,C-152601-7805-35,-154.138647,0.4183380000000056,0,0.6003426343807667,1.5896323889636619
C,C,8,2.43011,2.60822,8.7961,106.99213,96.0882,93.34176,52.78319050368774,6.597898812960968,3.022816378435331,1.073292978507146,3.619630387101818,26.422089999999997,2,P-1,triclinic,1.4206148900041622,0.0279442088713028,1.3930468370918114,1.4624470694525122,3.0,0.0,3.0,3.0,4720,train,huggingface,C-113076-4059-23,-154.1046525,0.4523325000000113,1,-2.7850955564780087,-0.7843404401489353
C,C,6,2.4299,3.21599,6.42581,75.44329,69.41543,71.104,43.93630366199743,7.322717276999572,2.7236114464942776,1.3235071402115317,2.644475081279065,54.03728,12,C2/m,monoclinic,1.4021119485133722,0.0019983424156083,1.3996202371614974,1.4057876539291254,3.0,0.0,3.0,3.0,4721,train,huggingface,C-53810-7621-39,-154.460751,0.0962340000000097,1,-3.679299606275399,-2.355930459529925
C,C,14,2.42741,6.0831,6.68306,89.15438000000002,104.65447,114.10978,86.70478873595023,6.1931991954250165,3.2203447629797637,2.506004342076534,2.7531648959178714,39.60987,1,P1,triclinic,1.493777001228145,0.0619478941843206,1.3507822198438857,1.5912245476159212,3.5714285714285716,0.4948716593053935,3.0,4.0,4722,train,huggingface,C-172924-5707-1,-154.09705571428572,0.4599292857142814,0,-0.27420828723437807,3.7040016030141674
C,C,8,2.49186,2.48381,7.51549,90.00351000000002,99.63542,89.99637,45.85946501516952,5.73243312689619,3.479192195282737,0.9967694814315412,3.0160161485797756,9.642560000000016,65,Cmmm,orthorhombic,1.5045365371134858,0.0460629421482144,1.363334900576498,1.5454781710630578,3.75,0.4330127018922193,3.0,4.0,4723,train,huggingface,C-47640-4572-3,-154.34642,0.2105650000000025,0,0.7559655143271461,0.45828697692991177
C,C,8,2.4318200000000005,3.05295,7.87323,89.07608,92.34121,96.45635,58.029515222442,7.25368940280525,2.7495299960547412,1.2554177529586892,3.2375874859158977,9.721480000000014,12,C2/m,monoclinic,1.401955135750058,0.002836747175246,1.3970743971505533,1.4056239183622408,3.0,0.0,3.0,3.0,4724,train,huggingface,C-9614-2905-16,-154.45647375,0.1005112500000109,1,-3.7639409577999987,-1.380326081285269
C,C,8,2.43571,5.19373,4.68163,56.34904,104.86668,89.95966000000001,46.892571563820546,5.861571445477568,3.402540902314719,2.1323269190502976,1.9220802148038971,48.557979999999986,44,Imm2,orthorhombic,1.5088538226251689,0.0374416509350199,1.452064472625015,1.5647755131897347,3.75,0.4330127018922193,3.0,4.0,4725,train,huggingface,C-47664-5276-47,-154.1612025,0.3957824999999957,0,1.1555609218021754,0.45592305288757856
C,C,16,2.48878,7.139919999999999,6.3537,120.91177,98.86396,97.56922000000002,92.70079202922447,5.7937995018265305,3.4423415219649725,2.8688433690402526,2.5529375838764374,47.344950000000026,1,P1,triclinic,1.5174099962712837,0.066624554413041,1.3166718194929157,1.643099231048349,3.75,0.4330127018922193,3.0,4.0,4726,train,huggingface,C-56497-2641-5,-154.09477125,0.4622137499999894,0,0.6227279646054737,4.65517274072702
C,C,12,6.507970000000001,3.50132,3.42901,88.86682,82.19444,82.94198,76.82415640275975,6.402013033563313,3.1153070902101283,0.5380049385599502,0.5268939469604192,15.996759999999997,1,P1,triclinic,1.4870676069314688,0.0649950933611513,1.3575515334660884,1.604185763749754,3.5,0.5,3.0,4.0,4727,train,huggingface,C-113036-345-6,-154.10704583333333,0.4499391666666668,0,-0.6884880869092603,-0.2721553457790376
C,C,8,2.426810000000001,4.15592,6.52564,67.57831,79.16798,89.94987,59.57365938030554,7.446707422538193,2.678262413629176,1.7125032450006383,2.688978535608473,33.303839999999994,12,C2/m,monoclinic,1.439028481754512,0.0498524568408129,1.3819180206025643,1.5103524451527297,3.25,0.4330127018922193,3.0,4.0,4728,train,huggingface,C-102885-9341-38,-154.2595125,0.2974724999999978,0,-2.355673083518814,0.8764954352419279
C,C,8,2.48865,4.97441,4.30458,73.20632,73.16146,59.95260000000001,43.47884096899542,5.434855121124428,3.6696905714298302,1.9988387278243225,1.7296847688505816,63.67961999999998,227,Fd-3m,cubic,1.5226283506268867,0.0010849157251349,1.5214345449205458,1.5239113386870884,4.0,0.0,4.0,4.0,4729,train,huggingface,C-145389-5770-60,-154.54589625,0.0110887499999989,2,3.4316601023399103,-2.3091888541832346
C,C,6,2.42429,4.2062,5.8695,45.702,89.87675,89.91257,42.83669855793523,7.139449759655872,2.7935257290806637,1.7350234501647903,2.4211212354957534,44.50868,63,Cmcm,orthorhombic,1.448627037593645,0.0530091947224635,1.3833401480976395,1.5023216833348292,3.3333333333333335,0.4714045207910317,3.0,4.0,4730,train,huggingface,C-41314-763-41,-154.2902695,0.2667155000000036,0,-1.712106283708876,0.13269020659067202
C,C,10,2.47373,4.23631,5.46167,89.97586000000001,89.96964000000001,90.00179000000001,57.235487364226366,5.723548736422637,3.4845927786303945,1.712519151241243,2.207868279885032,0.0562899999999899,25,Pmm2,orthorhombic,1.5272580420215145,0.0390470525325562,1.4603244485283546,1.67578321762129,4.0,0.0,4.0,4.0,4731,train,huggingface,C-136225-3934-48,-154.35794900000002,0.1990359999999782,2,2.8564910292215737,0.2914448238842462
C,C,6,2.42325,4.174730000000001,5.70214,47.10596,89.59864999999999,89.70196000000001,42.25993233290776,7.0433220554846265,2.831651944631282,1.7227813886309713,2.3530960486949346,43.59342999999999,63,Cmcm,orthorhombic,1.447331452239896,0.052762646438458,1.380843610356109,1.5045070589903269,3.3333333333333335,0.4714045207910317,3.0,4.0,4732,train,huggingface,C-176654-3153-55,-154.2503705,0.3066144999999949,0,-1.6114878836601594,0.07896230953680228
C,C,12,2.4902,3.86596,7.54322,99.14766,70.71595,89.98839,67.5641844833953,5.630348706949608,3.5422737796790504,1.5524696811501084,3.0291623162798165,28.44332,10,P2/m,monoclinic,1.5304916801015764,0.0471341095017893,1.4174157626817587,1.6065981995720342,4.0,0.0,4.0,4.0,4733,train,huggingface,C-106873-5485-17,-154.33732666666666,0.2196583333333421,2,2.38904438346848,1.089818207380003
C,C,8,2.42942,4.735940000000001,5.63103,71.989,102.44636,74.95723,56.331995444176975,7.041499430522122,2.832384890727541,1.9494117937614743,2.31784952787085,45.50013,12,C2/m,monoclinic,1.40168216717697,0.0015359960827067,1.39981404756814,1.4038387813153117,3.0,0.0,3.0,3.0,4734,train,huggingface,C-106869-4718-16,-154.42284125,0.1341437499999926,1,-3.424528233108079,-1.465595877708786
C,C,10,3.4089600000000004,5.1529,5.71729,61.59791,56.19269000000001,65.22133,71.7462981446331,7.1746298144633105,2.7798279647643875,1.5115753778278416,1.677136135360931,86.98807,2,P-1,triclinic,1.4068053834612264,0.0136168042991499,1.3865958290694638,1.4363034439382816,3.0,0.0,3.0,3.0,4735,train,huggingface,C-136243-305-37,-154.222435,0.3345500000000072,1,-3.6282781113636604,-1.3565150406307134
